user,hash,date,site_admin,day_of_week,period_of_day
atmos,f3a0fb8993c0074ff57789840e6b420600d0638e,2012-06-07T20:26:07Z,FALSE,quinta-feira,"(13,14]"
atmos,fb34ed1323356838f7f82c2259364599c948088e,2013-04-09T07:36:46Z,FALSE,terça-feira,"(0,1]"
atmos,db8f13d37cdba7074f92285e0c3ddbec61e36241,2011-10-18T00:29:25Z,FALSE,terça-feira,"(17,18]"
atmos,a66563ae114b898368f8f2b747c165f2bdd0a219,2012-03-05T23:01:39Z,FALSE,segunda-feira,"(15,16]"
atmos,a12b3ac326f00b5a74927f3b08865ec2cfb2bd21,2011-10-29T22:57:41Z,FALSE,sábado,"(15,16]"
atmos,960e1b0c30118b69b712a1905317046a910a2bea,2011-11-01T18:59:52Z,FALSE,terça-feira,"(11,12]"
atmos,18beda1895974f7a3c271b9ca2b6e18f04e43404,2011-10-16T19:54:44Z,FALSE,domingo,"(12,13]"
atmos,6aba225a90e347d5ab6fe30fc478fb4f1528405b,2011-10-26T05:39:41Z,FALSE,quarta-feira,"(22,23]"
atmos,474981ae47aea5fb731e58b6c064a942ba5510d3,2013-01-09T23:32:27Z,FALSE,quarta-feira,"(15,16]"
atmos,b253e94e051c017eb7c8c0101c30a24f0851a499,2011-08-27T08:34:28Z,FALSE,sábado,"(1,2]"
atmos,c122ad8ca59fdbb99648ee94d90654d1438147ef,2011-10-26T20:49:00Z,FALSE,quarta-feira,"(13,14]"
atmos,ac7f5ac34bb2b4299aae39aea00f51fcb6d53191,2011-12-08T19:19:16Z,FALSE,quinta-feira,"(11,12]"
atmos,17373470872f30b123a8eab7ebd87b0c9686be6f,2011-12-24T03:55:09Z,FALSE,sábado,"(19,20]"
atmos,79614d081de4485d73f14b703ca41de35c0701b0,2012-01-31T13:18:21Z,FALSE,terça-feira,"(5,6]"
atmos,187585674fcf086154440d688e45d6ebc3c6e9be,2011-10-08T00:28:32Z,FALSE,sábado,"(17,18]"
atmos,a2a25d52f9cc92a0365f7824c6cc754863f474ba,2011-10-11T05:57:57Z,FALSE,terça-feira,"(22,23]"
atmos,2b99aa282484a751504a97e407fc4fa6bd0f9cbf,2011-10-31T19:17:39Z,FALSE,segunda-feira,"(12,13]"
atmos,24978fddca2a294a3b99e217d5e7e39f7691906b,2013-07-25T03:56:43Z,FALSE,quinta-feira,"(20,21]"
atmos,449969cf7370d631fccd280a85321edc794683b6,2013-02-26T18:54:25Z,FALSE,terça-feira,"(10,11]"
atmos,f9367b8b20dd33f1d9143b4135010713d662d945,2011-10-25T20:22:20Z,FALSE,terça-feira,"(13,14]"
atmos,569cb5d15f7288c4b3f79c08d47bcdae3166ed17,2013-01-09T23:26:33Z,FALSE,quarta-feira,"(15,16]"
atmos,245c3d08ec3fb1249d6d5dcd62735b61c7b8ccc2,2011-10-26T22:05:11Z,FALSE,quarta-feira,"(15,16]"
atmos,ffb5692f1fdc59d8cec8516f87d319a2bd5030f3,2011-10-26T06:54:14Z,FALSE,quarta-feira,"(23,24]"
atmos,f3ef7e486c57e40630eaa386f26833365838a85d,2013-01-11T20:06:23Z,FALSE,sexta-feira,"(12,13]"
atmos,ad1d95b3759ba1a28e1591dd2a23828830dbb400,2012-05-23T19:55:33Z,FALSE,quarta-feira,"(12,13]"
atmos,213097fcf9bfa20e2017f7464507c700a4d68040,2011-11-02T23:05:52Z,FALSE,quarta-feira,"(16,17]"
atmos,2af79ba0cdd27d08e09450b10da278743d48f053,2011-10-26T22:06:28Z,FALSE,quarta-feira,"(15,16]"
atmos,b4ba05963dc2d1eb405192720de46c0d1413248c,2011-10-27T19:52:07Z,FALSE,quinta-feira,"(12,13]"
atmos,63b69c0ae226b1ab178306fb8b49dd7f4bb51cd8,2011-10-08T17:51:48Z,FALSE,sábado,"(10,11]"
atmos,1fca17730d40b426afd037fc974ef4535fa8261d,2011-11-20T20:58:46Z,FALSE,domingo,"(12,13]"
atmos,b72ebcff316a42e5f239bfd7dc23b07c59f9fc52,2011-11-08T00:02:17Z,FALSE,terça-feira,"(16,17]"
atmos,3158ba47b980d01b3a6ebe83b3dba07c694c5182,2011-10-28T07:11:08Z,FALSE,sexta-feira,"(0,1]"
atmos,894175dc676b6aa57f67b4429d3af017c5786f0c,2013-06-10T20:56:56Z,FALSE,segunda-feira,"(13,14]"
atmos,2bd49df308708ff1455c35b7667f5fa8e7f0f19f,2011-10-10T17:09:51Z,FALSE,segunda-feira,"(10,11]"
atmos,8b39444de0120506a2877d21e5bf964c83468f11,2011-08-29T04:15:06Z,FALSE,segunda-feira,"(21,22]"
atmos,cff7e4cb6c355857b529c807bf80bc868c08e8b8,2013-02-22T18:56:06Z,FALSE,sexta-feira,"(10,11]"
atmos,419dc472867689818eb4e7f983fefcfc254a2694,2011-10-26T00:10:20Z,FALSE,quarta-feira,"(17,18]"
atmos,cb70915ad40c85cbd5922101ee06185354d7d490,2011-10-10T22:06:29Z,FALSE,segunda-feira,"(15,16]"
atmos,051d119b61871b04e2644f5e2750bce1df5e6c58,2013-02-04T20:33:38Z,FALSE,segunda-feira,"(12,13]"
atmos,89b63b2d8be1ac1523f08bfc9e8dd521f6b9d707,2011-10-10T18:53:09Z,FALSE,segunda-feira,"(11,12]"
atmos,8f8165cd65824e6c3dce9fde0955b34e2d36e699,2011-11-24T02:04:50Z,FALSE,quinta-feira,"(18,19]"
atmos,ff2ca0e26b7df1914a8e8ee737a78c87062050d5,2011-10-26T05:06:25Z,FALSE,quarta-feira,"(22,23]"
atmos,d37e5b9ae105d35d140229a4c3a1c011b8c6c3f0,2011-12-24T20:26:02Z,FALSE,sábado,"(12,13]"
atmos,70964fac1eb7791f9f7c9c75ed18b68fda6865c3,2013-06-10T20:59:27Z,FALSE,segunda-feira,"(13,14]"
atmos,40fab0352ff03c9058450319126fd0eeb4b9df40,2011-12-24T04:30:22Z,FALSE,sábado,"(20,21]"
atmos,438c0b4b268f0c86278a918a344a31de90e65f77,2011-10-25T02:46:51Z,FALSE,terça-feira,"(19,20]"
atmos,cd2c0f0e625316362d93bec8448db56a10779c7a,2011-11-02T22:28:13Z,FALSE,quarta-feira,"(15,16]"
atmos,9b31b97814dd2ca413b73abd0f9142922d37ce6b,2011-10-29T21:32:21Z,FALSE,sábado,"(14,15]"
atmos,6158a5518b4b906a85af410306729eb6a37802bc,2013-01-10T01:09:41Z,FALSE,quinta-feira,"(17,18]"
atmos,6990fdc16721738fcbe7b31da13b2208dde96426,2013-03-29T06:13:46Z,FALSE,sexta-feira,"(23,24]"
atmos,252b8e1f2b38303b1692dfe5c0e9bc5a053aa3b1,2011-10-26T20:40:40Z,FALSE,quarta-feira,"(13,14]"
atmos,5c0818c7b9c4b135688f990c205e150a73ba99c7,2011-10-08T02:50:20Z,FALSE,sábado,"(19,20]"
atmos,27fba618dcf9a78e10d3dd909605d8a12cb12eaa,2011-08-28T23:02:03Z,FALSE,domingo,"(16,17]"
atmos,1f9a1ee6d1c0b7feb2f045b5bea8c5f345e93805,2011-10-26T05:26:07Z,FALSE,quarta-feira,"(22,23]"
atmos,845e37e2582ccb9536509604bb7519357279ecfe,2011-09-08T08:27:17Z,FALSE,quinta-feira,"(1,2]"
atmos,1e96bd43d715166124d8076dd997c2dae8b2d362,2012-01-31T12:06:44Z,FALSE,terça-feira,"(4,5]"
atmos,92035e521cd3e355f4a4edfb14c3ba0973c9c9d9,2013-03-25T21:19:00Z,FALSE,segunda-feira,"(14,15]"
atmos,41da8f6d34138eea2e3c1afc39e9e5c674b4b726,2011-08-29T04:16:37Z,FALSE,segunda-feira,"(21,22]"
atmos,bcb763ffe8ec30c6902517877cafdf957ed70847,2011-10-28T05:46:20Z,FALSE,sexta-feira,"(22,23]"
atmos,18fa680f95b4031cb5a9516118f4179af462786c,2011-10-25T23:31:40Z,FALSE,terça-feira,"(16,17]"
atmos,a1c3708e84eab2bef69f8cb231cc641c62739c95,2011-10-30T19:20:12Z,FALSE,domingo,"(12,13]"
atmos,9a3aa3e08b240f1fabf72bd5244c3e8cfed25ad5,2011-10-26T21:30:11Z,FALSE,quarta-feira,"(14,15]"
atmos,ecd7c00bf1c558583e0ed48dae826cbbdabf53d4,2013-01-11T21:47:28Z,FALSE,sexta-feira,"(13,14]"
atmos,e016fa78cbb613250d78ed946a8a66fc16e9f3b0,2011-10-25T23:20:44Z,FALSE,terça-feira,"(16,17]"
atmos,c84fe13e242a9ba197d003254df99662d5e2985d,2013-01-11T20:07:02Z,FALSE,sexta-feira,"(12,13]"
atmos,e5a22488c334b3d93f57172143e6fae430e91eea,2011-12-15T20:47:22Z,FALSE,quinta-feira,"(12,13]"
atmos,b663f217913b905523eac908c3f4ef956979898f,2011-10-29T22:33:07Z,FALSE,sábado,"(15,16]"
atmos,fe6f26b4aa58e31c881cf9aa5ef3a2bd19d84c4c,2013-03-10T22:03:03Z,FALSE,domingo,"(15,16]"
atmos,14f92b788b959aef84301951ea202accbc12093d,2011-12-24T21:28:27Z,FALSE,sábado,"(13,14]"
atmos,ba2827dfd1d7ce7c4f602a5500ab61a9b6306508,2011-10-28T05:48:26Z,FALSE,sexta-feira,"(22,23]"
atmos,1be687643722feea1ea98dbce619ecb1bbf5882c,2011-10-27T21:41:56Z,FALSE,quinta-feira,"(14,15]"
atmos,2f88eed89c9d715e676050e23255b2499bdcbd87,2013-01-10T01:11:18Z,FALSE,quinta-feira,"(17,18]"
atmos,9e3a93ead47608c1847b290308a574a60673bd76,2013-01-15T19:43:31Z,FALSE,terça-feira,"(11,12]"
atmos,58b0897c039bff72cbad98e68f34696ba33b074c,2011-12-07T23:52:09Z,FALSE,quarta-feira,"(15,16]"
atmos,2b432ff36fbbd8ceeb24de7a6424d06dcb32bace,2011-10-24T20:21:18Z,FALSE,segunda-feira,"(13,14]"
atmos,19b1d9226074828022fed06c3a299af9e4584b9e,2011-10-27T21:27:37Z,FALSE,quinta-feira,"(14,15]"
atmos,34e2917d13cf62d18e184671a6c7e7ccf9d33595,2011-10-25T18:27:19Z,FALSE,terça-feira,"(11,12]"
atmos,baeb865555fb4c1d41ba17293e26ce5d23e95110,2011-12-24T22:51:33Z,FALSE,sábado,"(14,15]"
atmos,60a2d59228f853dea8bda6a520caad3f77c1f372,2011-10-25T02:04:20Z,FALSE,terça-feira,"(19,20]"
atmos,4d4f6a7ec9c2f86e317ab6d767920733f1f02ae5,2011-10-10T18:48:48Z,FALSE,segunda-feira,"(11,12]"
atmos,b914a6c729e264cc82501554a458883a0c7e8289,2012-05-23T20:13:44Z,FALSE,quarta-feira,"(13,14]"
atmos,b63e5e37cd7de7e769312db089f0ebc8368d1dce,2011-10-31T16:13:55Z,FALSE,segunda-feira,"(9,10]"
atmos,06d8d143a407ce64bff86b8b73e4e145e6ec39ba,2011-12-07T19:52:20Z,FALSE,quarta-feira,"(11,12]"
atmos,8a0351cc1b70710690838dfb87a99e7e15516b87,2011-10-26T21:30:47Z,FALSE,quarta-feira,"(14,15]"
atmos,7eab8fafba03e5d2a33d68c3cb953790b5220286,2011-10-25T01:31:49Z,FALSE,terça-feira,"(18,19]"
atmos,4ab6bb78c78b7a2f795ad6d33b03aad57d7720e1,2012-01-10T01:25:58Z,FALSE,terça-feira,"(17,18]"
atmos,3980db075ea57fc319c0e695f8f1a7b9a6ed9bf3,2011-10-27T01:07:14Z,FALSE,quinta-feira,"(18,19]"
atmos,4f6e7c6f08056f78e81fbf8ea3d816f8e9f4fb0e,2013-04-05T19:26:24Z,FALSE,sexta-feira,"(12,13]"
atmos,7a3b53efffb518d392d738b6110dd84ab93de61e,2013-04-18T12:23:25Z,FALSE,quinta-feira,"(5,6]"
atmos,f893b85688c91ffd2034e65464ac6c1bcdf4772c,2011-10-28T06:50:22Z,FALSE,sexta-feira,"(23,24]"
atmos,36fe0c0e34002981c4dada750ce6fdba904cc840,2013-01-09T22:52:06Z,FALSE,quarta-feira,"(14,15]"
atmos,65ce16a94d9552415f0d729a837b4a8b5a6bfaca,2012-02-20T20:27:33Z,FALSE,segunda-feira,"(12,13]"
atmos,9212731fde84695302b88393f1afc4439d7335f4,2011-10-28T03:38:52Z,FALSE,sexta-feira,"(20,21]"
atmos,637ffddf94523281113e15f45e4fb3cce0ec86be,2011-11-07T22:16:31Z,FALSE,segunda-feira,"(14,15]"
atmos,0a4f6ffb9e6a6936ee53a8e2b70d908d45ed1ac1,2013-03-29T19:04:38Z,FALSE,sexta-feira,"(12,13]"
atmos,4fad00310e5f3ab65da9c72f0873165c7d0d6cda,2011-11-25T19:34:27Z,FALSE,sexta-feira,"(11,12]"
atmos,a5d5c490156679a2ebcc4c1c74ec9813690a1076,2011-10-29T22:28:58Z,FALSE,sábado,"(15,16]"
atmos,bd00051d6a848dc97c17de2a56dd0bf61fc4c221,2013-03-01T22:10:31Z,FALSE,sexta-feira,"(14,15]"
atmos,79a4d9608c7d60d2bc00e1690c1a9543044fbbd1,2011-10-26T21:51:52Z,FALSE,quarta-feira,"(14,15]"
atmos,5c655d24e3198db9fd8c49724271d2df6d34df7d,2014-03-05T06:36:45Z,FALSE,quarta-feira,"(22,23]"
atmos,d8c60d463a19c66f717773c2cb92820a1630e9e2,2011-11-17T03:59:29Z,FALSE,quinta-feira,"(19,20]"
atmos,dc543d3935d3400c77024ef89288cb465dc057f7,2011-10-26T22:00:00Z,FALSE,quarta-feira,"(15,16]"
atmos,6745673f39a407247dce64b1788d7fe4aede38eb,2011-11-24T02:04:26Z,FALSE,quinta-feira,"(18,19]"
atmos,d428bf5c526d73b4ec9bcc50594e5aed2fd61167,2011-10-08T01:10:52Z,FALSE,sábado,"(18,19]"
atmos,799146aa5d9ba0a99e81cb1b2a8aa081f0669167,2011-10-31T19:12:13Z,FALSE,segunda-feira,"(12,13]"
atmos,bd3dd4847e0cf9dd5a7e5b4121318a6277e041e6,2011-11-17T03:42:32Z,FALSE,quinta-feira,"(19,20]"
atmos,7f233e903178b696ca22761f80895149bf4abe21,2013-03-25T06:31:48Z,FALSE,segunda-feira,"(23,24]"
atmos,74e9b751a7cd9242679bdedf3d1b131f8d317d9e,2011-10-28T03:42:45Z,FALSE,sexta-feira,"(20,21]"
atmos,1042f6bbcadc589af0b844aaa5c2d138da340b19,2011-10-25T02:08:17Z,FALSE,terça-feira,"(19,20]"
atmos,b4b5d146f63e74cbbb08517efa1fea5d57d74b75,2011-11-01T18:36:35Z,FALSE,terça-feira,"(11,12]"
atmos,fb755e8f7e47a0960bca9e27f6dbefdeb50e678a,2011-11-01T02:05:34Z,FALSE,terça-feira,"(19,20]"
atmos,d94b1e96e81682bb7bef72c0a389fa20e82198f0,2011-09-08T07:25:12Z,FALSE,quinta-feira,"(0,1]"
atmos,28c5b2918248f6ea7282468f5762b9763bb68b41,2011-10-29T23:00:17Z,FALSE,sábado,"(16,17]"
atmos,ccbd7bfffa549b78521b29875c15db4883f2ab7f,2013-03-25T17:50:06Z,FALSE,segunda-feira,"(10,11]"
atmos,1754a351c8380fb60ce01f03b0568b500bd2a297,2011-10-31T16:50:53Z,FALSE,segunda-feira,"(9,10]"
atmos,a9792d4c6283ab0c0dc8c23695e5ff31ee629edb,2011-10-10T17:18:33Z,FALSE,segunda-feira,"(10,11]"
atmos,9394476fe5bfdefd8a9d581c4c132e81f6f5b241,2012-06-07T20:11:01Z,FALSE,quinta-feira,"(13,14]"
atmos,57be565a68d1910cb04d81909f8a093c2739a901,2011-12-01T08:36:33Z,FALSE,quinta-feira,"(0,1]"
atmos,56e32be54e93b6f8a4c86c8340c5ad27b313fbd1,2011-09-10T01:30:21Z,FALSE,sábado,"(18,19]"
atmos,0f3876033682035aae9dbaf4989319a48bb48cde,2011-11-16T20:30:17Z,FALSE,quarta-feira,"(12,13]"
atmos,6f450ccc2035be3f077d535d8e29bb39d1853232,2011-10-19T23:23:48Z,FALSE,quarta-feira,"(16,17]"
atmos,6bbf5449a96e5bcffd948f26754d9dc2ebee0b04,2011-12-24T04:31:20Z,FALSE,sábado,"(20,21]"
atmos,c4e2b40565db7a2754fe64f3a045328873579cc9,2013-01-12T02:48:28Z,FALSE,sábado,"(18,19]"
atmos,9c7f7fed0ccb3ae9e8215003ece11f7a7b41cfa9,2011-09-10T02:12:34Z,FALSE,sábado,"(19,20]"
brentc,8b1fd17e7e2efff9d19c49cf95c730bd1d994248,2013-06-10T15:08:14Z,FALSE,segunda-feira,"(8,9]"
brentc,43ee84ba24e31c3ecd1fd2d2ac32298728ac81dc,2013-06-10T20:21:39Z,FALSE,segunda-feira,"(13,14]"
trumbitta,fde1c06f6178d9b13f4f6ca42bb8877d1f9cbb8d,2011-11-30T14:56:19Z,FALSE,quarta-feira,"(6,7]"
seancribbs,bfed72d515a9d3bbcf966f2e30eb4eb883559236,2011-10-30T23:54:33Z,FALSE,domingo,"(16,17]"
ben,f737f46bdbd3801e71c789223370eb29dc0b14aa,2012-12-12T04:17:07Z,FALSE,quarta-feira,"(20,21]"
timclipsham,af60381d126b4763c977009ebe18edd56d987bfa,2013-06-22T07:55:30Z,FALSE,sábado,"(0,1]"
timclipsham,00d75d7bf30ccead04cf59d04581b61ad06cbbd1,2013-06-22T07:55:30Z,FALSE,sábado,"(0,1]"
timclipsham,5c14ec90dd613e693adb18952b5425f1601f77de,2013-06-22T08:00:17Z,FALSE,sábado,"(1,2]"
timclipsham,0001a7e16c376cf2251dd8b84ff36ce2a56b0fdf,2013-06-22T08:00:17Z,FALSE,sábado,"(1,2]"
haf,c884d2b65147da497568066ec8de47742048803c,2013-01-31T08:38:38Z,FALSE,quinta-feira,"(0,1]"
ivey,3476a312fc317e6bc3bde86d21797fb7ceafb81b,2011-11-17T02:33:58Z,FALSE,quinta-feira,"(18,19]"
brokenenso,8d503ada573b786f05fc4d4a00645a6b8bd27b41,2011-11-02T19:40:06Z,FALSE,quarta-feira,"(12,13]"
gotchahn,051e1e2cc6ba0499238a02dace19020e8174e25f,2016-01-20T23:26:19Z,FALSE,quarta-feira,"(15,16]"
gotchahn,eb1abc662f35327b7965da24af5d12988875373f,2016-01-05T23:08:22Z,FALSE,terça-feira,"(15,16]"
gotchahn,9f7f8efa178b9ff8abd7f8277cb1c493678a7d38,2016-01-06T04:16:12Z,FALSE,quarta-feira,"(20,21]"
igorgue,8d925d43df94b22e03a67640a1aa4d333557917c,2011-11-20T18:52:11Z,FALSE,domingo,"(10,11]"
gr2m,bae1c75ae925d0fdc28bb62650d3ca2694d30d97,2017-06-25T22:10:56Z,FALSE,domingo,"(15,16]"
gr2m,18b44bec9ecc69d7f5ad117c6db597973accc403,2017-06-28T16:06:46Z,FALSE,quarta-feira,"(9,10]"
gr2m,2a46ab0aa85401684fc1433f0eea948d1edfb151,2017-06-25T19:08:25Z,FALSE,domingo,"(12,13]"
gr2m,eb9a20b1f01d8aa666c8fe17cdf825e6f46a6174,2017-06-07T18:22:59Z,FALSE,quarta-feira,"(11,12]"
gr2m,beb8dca55cd75605513d4cd135547141083dc078,2017-06-29T02:20:24Z,FALSE,quinta-feira,"(19,20]"
gr2m,b2b319c28274051aaeef290167ca30355e5b9183,2017-06-26T23:24:28Z,FALSE,segunda-feira,"(16,17]"
gr2m,fb275084af9566a74a934b1f6d1d2b25ff232c86,2017-06-25T04:00:23Z,FALSE,domingo,"(21,22]"
gr2m,398990bb114b2fbe19dac61cbbf39ccb59e7d64e,2017-06-26T22:40:05Z,FALSE,segunda-feira,"(15,16]"
gr2m,846aec66563baf61f1178ac8a6970f0e7a3df6e9,2017-06-07T15:53:58Z,FALSE,quarta-feira,"(8,9]"
gr2m,6475fc83424dfd84cf98a8878d30f14e3de42443,2017-06-26T23:38:27Z,FALSE,segunda-feira,"(16,17]"
gr2m,4d4bd7f3e00666acad31e940ebe0dcb2487bb783,2017-06-25T22:11:35Z,FALSE,domingo,"(15,16]"
gr2m,90744ca1452a914eebf614e4c634f1d95236b089,2017-05-30T10:26:30Z,FALSE,terça-feira,"(3,4]"
gr2m,8f37687ad49d637b196ff53b8501593d9bdc0821,2017-06-28T15:54:33Z,FALSE,quarta-feira,"(8,9]"
gr2m,e89b0402d756ea0ee6f7960a2fd6bab364330f85,2017-06-29T17:21:31Z,FALSE,quinta-feira,"(10,11]"
gr2m,39e064a7434231a891d6501b7fc06abc65ce0b29,2017-06-26T23:22:19Z,FALSE,segunda-feira,"(16,17]"
gr2m,8812b8bbeae2c8ce5c0a30e65ede61794a941fe2,2017-06-26T22:07:43Z,FALSE,segunda-feira,"(15,16]"
gr2m,ea72eba6d1a100870f241204b012b06fefcfb604,2017-06-09T13:46:03Z,FALSE,sexta-feira,"(6,7]"
gr2m,2b330cd5609db16b6cdf88792f7d063d7cb9db1a,2017-06-26T23:36:59Z,FALSE,segunda-feira,"(16,17]"
gr2m,0679ed78c40868656c00436d2b56dd53f4f0c04d,2017-06-12T17:57:43Z,FALSE,segunda-feira,"(10,11]"
gr2m,b119185fcdfeb59b24f8d864efebb5a9ad26b3d3,2017-05-31T13:16:06Z,FALSE,quarta-feira,"(6,7]"
gr2m,95c35313b72a4af80feb728ec2582cd169446f4d,2017-06-13T09:27:01Z,FALSE,terça-feira,"(2,3]"
gr2m,9987f073a467a07bbf53f1180bf945c18e58dee7,2017-06-08T18:17:16Z,FALSE,quinta-feira,"(11,12]"
gr2m,0c4debbb1df45bb8bb53616a703c6ac10c3c4666,2017-06-07T18:50:12Z,FALSE,quarta-feira,"(11,12]"
gr2m,f50d1a94facd0c18c9023eb8275902a7c7cc233a,2017-06-12T08:08:54Z,FALSE,segunda-feira,"(1,2]"
gr2m,d3df7138960b875614a8ad050f51a21c8e19c2fc,2017-06-13T14:03:25Z,FALSE,terça-feira,"(7,8]"
gr2m,04c7bcd694f2cd3359e43f74fa7dc50c339887e2,2017-06-07T13:33:31Z,FALSE,quarta-feira,"(6,7]"
gr2m,7939b8f08a0a4fbbb685cfd67c706ca2d2594002,2017-06-01T08:37:04Z,FALSE,quinta-feira,"(1,2]"
gr2m,be62134f35e44c86fc71e74af71f361b3a8b0f03,2017-06-25T04:00:13Z,FALSE,domingo,"(21,22]"
gr2m,98ad3ced783ddb7a98622eee91cbca0a0bde9fb5,2017-06-28T16:20:46Z,FALSE,quarta-feira,"(9,10]"
gr2m,9e9d94ce40d4b4a585d59ca2da115ba0f9963d19,2017-06-29T15:18:13Z,FALSE,quinta-feira,"(8,9]"
gr2m,7b9c4129b91c72242b89858f59ed8ce67747be2c,2017-06-13T10:29:45Z,FALSE,terça-feira,"(3,4]"
gr2m,3b2ec0943ebcc79190daac8170cd1d349b3e9ab3,2017-06-07T18:27:21Z,FALSE,quarta-feira,"(11,12]"
gr2m,dadc91747bdc36cbeaa405c50e0c7f1ab9a53a18,2017-06-28T16:46:07Z,FALSE,quarta-feira,"(9,10]"
gr2m,ab527def780b131a5002cdc47ff52491ce34a757,2017-06-07T16:44:33Z,FALSE,quarta-feira,"(9,10]"
gr2m,dda9d72e3fd0e9d4968dce7718f054a4bb971578,2017-06-06T18:01:39Z,FALSE,terça-feira,"(11,12]"
gr2m,7ca06bffc26d934b6f48b4213fdf05c478e7b46c,2017-06-26T23:25:32Z,FALSE,segunda-feira,"(16,17]"
gr2m,099e54186e8c7a70ab2fb7334287b2152f7ef196,2017-06-26T23:23:30Z,FALSE,segunda-feira,"(16,17]"
gr2m,e744f624881ab05450deeabacdf98018d249b43d,2017-06-25T20:21:20Z,FALSE,domingo,"(13,14]"
gr2m,73fc2bbc1c08de7722d47eacc237d2e081a29c36,2017-06-12T17:59:06Z,FALSE,segunda-feira,"(10,11]"
gr2m,8fdb53f58e6f0f04072066169f4c1575baa02f9b,2017-06-26T16:27:58Z,FALSE,segunda-feira,"(9,10]"
gr2m,6e393a63d92c8c37d53740a6723985ba92221d19,2017-06-25T20:20:17Z,FALSE,domingo,"(13,14]"
sashagerrand,ea6642a0d55d31f38a88946e33844b835c499106,2016-01-18T10:27:11Z,FALSE,segunda-feira,"(2,3]"
sashagerrand,c79304ed9f57a0f91ae6a35da12b9ab24d351bc7,2016-01-18T10:23:39Z,FALSE,segunda-feira,"(2,3]"
lusis,f61196e11482666a3af23c3a74a5186ec09b07db,2014-03-03T22:07:36Z,FALSE,segunda-feira,"(14,15]"
rantrix,ac51e293b7cc4178fcb98ab82b4dca062ab90161,2014-10-17T08:26:16Z,FALSE,sexta-feira,"(1,2]"
rantrix,3d8414ecaef323fbf65d35c15ca034be33875444,2014-10-17T08:26:16Z,FALSE,sexta-feira,"(1,2]"
jasonkarns,e2fc2d9499767cc4e3fcc88b4103e313923b7488,2015-06-11T00:04:27Z,FALSE,quinta-feira,"(17,18]"
jasonkarns,bc92d8243b1e5e8d09b5304ba0c4068ca5278952,2015-06-11T00:02:09Z,FALSE,quinta-feira,"(17,18]"
jasonkarns,41089fd293a1b29db262bdbd9edf51e66277cce2,2015-09-01T15:18:21Z,FALSE,terça-feira,"(8,9]"
jasonkarns,0d731cfe1e8fbf71b3f90a845f053221dc0de0e3,2015-06-10T23:59:56Z,FALSE,quarta-feira,"(16,17]"
jasonkarns,ab5f2ee71b3ccc2c6a47a62736063541889e1d16,2015-06-11T01:22:49Z,FALSE,quinta-feira,"(18,19]"
jasonkarns,c0b94880421994435cf105865913b47434dbdcc1,2015-06-11T00:40:40Z,FALSE,quinta-feira,"(17,18]"
jasonkarns,9ed2d190d0f234ae053cf139362a6c318d8832d4,2015-06-11T00:20:10Z,FALSE,quinta-feira,"(17,18]"
jasonkarns,512155bc9f2b1cac7e4969cb047f40c4785c8a61,2015-06-12T01:28:21Z,FALSE,sexta-feira,"(18,19]"
jasonkarns,4c821bc74b422e5d78eb9a4e7194d12b391fbce1,2015-06-16T19:56:19Z,FALSE,terça-feira,"(12,13]"
jasonkarns,06d2306e2c0e2fb22e11a790c41baf54f27f2ae6,2015-06-11T00:18:15Z,FALSE,quinta-feira,"(17,18]"
jasonkarns,8d3e592992f113008840ba98a6c8db5b74a94167,2015-06-11T01:12:59Z,FALSE,quinta-feira,"(18,19]"
jasonkarns,661de36efcf2a05b0e566373d36276e624f170a7,2015-06-16T20:28:07Z,FALSE,terça-feira,"(13,14]"
jasonkarns,fac1d2befe351d22d4b6cefb13421b64040e7af7,2015-06-11T00:24:52Z,FALSE,quinta-feira,"(17,18]"
jasonkarns,6c1d857eee8c9acd6552744850b5f84002174c41,2015-06-11T00:10:52Z,FALSE,quinta-feira,"(17,18]"
jasonkarns,31cc7413e724588269cedf0b41e9bfc537453204,2015-06-16T13:53:41Z,FALSE,terça-feira,"(6,7]"
jasonkarns,721d7ff89ef6accfeb28088f06f262bc96ce6280,2015-06-16T13:49:04Z,FALSE,terça-feira,"(6,7]"
jasonkarns,b2210a34e9319937bbf5873160f5819ae8960572,2015-06-11T00:11:28Z,FALSE,quinta-feira,"(17,18]"
jasonkarns,10b571f2355efdd5c11cbe8f3799dae612b72c1d,2015-06-16T19:54:40Z,FALSE,terça-feira,"(12,13]"
jasonkarns,e3fd22d63e17d2d2af6d5f70d0d5c5026da25060,2015-06-16T19:50:55Z,FALSE,terça-feira,"(12,13]"
jasonkarns,713d0c557a27247976ef35b4c98a07d355dae87a,2015-06-11T01:15:51Z,FALSE,quinta-feira,"(18,19]"
francois2metz,085c9a5d96190615707841742f5a0d8f7fc5f8f9,2013-03-14T13:19:39Z,FALSE,quinta-feira,"(6,7]"
mbmccormick,8f36df033d3f63d2aee239cb5fe44c2c02a1a241,2011-11-01T18:21:44Z,FALSE,terça-feira,"(11,12]"
arcturial,752f52c3e7e3a9da9937dfbf725f3b6141d9ea56,2015-06-26T15:29:58Z,FALSE,sexta-feira,"(8,9]"
jacksonhull,f4b7c09c7340e84a255cf5c16fc070a0f32faa28,2013-06-06T08:31:13Z,FALSE,quinta-feira,"(1,2]"
