user,hash,date,site_admin,day_of_week,period_of_day
vmg,324ac834891a31b4738cd7a8f17da2d2db93075d,2014-06-26T12:12:00Z,TRUE,quinta-feira,"(5,6]"
vmg,95ec95fdac36b54f5edce225890083747a4f164a,2012-04-08T18:28:55Z,TRUE,domingo,"(11,12]"
vmg,e97b7454e991d5c7aed8d5f69147fc1dfdd1b207,2014-12-16T16:02:09Z,TRUE,terça-feira,"(8,9]"
vmg,bc34345a56f977ac070675b57ad01fd76cf5778b,2014-06-26T11:03:30Z,TRUE,quinta-feira,"(4,5]"
vmg,18e878a7ddcfbf67652ed4cc26ee66119761cba7,2012-06-20T19:39:38Z,TRUE,quarta-feira,"(12,13]"
vmg,618a5b62eef14307d009d41474d851aa8037fc54,2014-11-16T13:40:48Z,TRUE,domingo,"(5,6]"
vmg,c4260ae6814e0b60fa97db1359d1044057df46aa,2014-06-16T13:19:56Z,TRUE,segunda-feira,"(6,7]"
vmg,ecaa2a41c950eb5549642fc81d20aacffd4f853a,2014-11-24T12:32:37Z,TRUE,segunda-feira,"(4,5]"
vmg,41d438b47e8ee83a66705f6c04106662e6ea922f,2015-09-25T15:35:34Z,TRUE,sexta-feira,"(8,9]"
vmg,4d984e9622fbf444f35fefbb5976626cb1c675df,2012-04-29T23:01:02Z,TRUE,domingo,"(16,17]"
vmg,16c1aa2845106b439cd10e6e0c1232112be087af,2014-09-11T11:39:53Z,TRUE,quinta-feira,"(4,5]"
vmg,5fd18a215e9c6c7bfd7c6b647636a8a3037fff9d,2014-11-21T10:31:50Z,TRUE,sexta-feira,"(2,3]"
vmg,e7e64bf39abb90cce9df2f531873d316f5d6b18f,2017-12-04T18:20:38Z,TRUE,segunda-feira,"(10,11]"
vmg,daf64010f9e274c3eafc2d2923745646f11d5fd6,2014-11-14T19:24:21Z,TRUE,sexta-feira,"(11,12]"
vmg,a0bbf7df6fb09a641418b32d947095c52c864414,2014-11-14T17:41:36Z,TRUE,sexta-feira,"(9,10]"
vmg,d2905765434f37ae64d0a7bfb5696dbfc4bf996f,2014-11-14T17:16:51Z,TRUE,sexta-feira,"(9,10]"
vmg,03b250990d48a51cc8c8513d165347ee1f53c90d,2014-11-14T17:46:16Z,TRUE,sexta-feira,"(9,10]"
gjtorikian,5a0c637ad0f62140cd277e464dcdcae454503f97,2014-12-09T18:53:47Z,TRUE,terça-feira,"(10,11]"
gjtorikian,9d6b8b4715acf520da2b1ac0fdf38ef3470baf18,2014-11-24T18:58:13Z,TRUE,segunda-feira,"(10,11]"
gjtorikian,12e92f127be1d4eff9d27a97e1902a0c6f850625,2013-09-25T04:28:09Z,TRUE,quarta-feira,"(21,22]"
gjtorikian,02500d38305458877482d8c4756e311cf1eaaf6a,2013-10-13T00:22:09Z,TRUE,domingo,"(17,18]"
gjtorikian,004f9b4710e7c847d5ed33e5eda1fba9707b4850,2015-04-04T01:25:13Z,TRUE,sábado,"(18,19]"
gjtorikian,8552ec35b356545715a36afb1805fab6e13a11c4,2013-12-09T00:41:56Z,TRUE,segunda-feira,"(16,17]"
gjtorikian,ab61b06c343387f434470713dc91f6d41cff9010,2014-12-05T14:25:14Z,TRUE,sexta-feira,"(6,7]"
gjtorikian,4603f3b2e72da00888cc87a62679da2cbcb64def,2014-11-24T19:38:51Z,TRUE,segunda-feira,"(11,12]"
gjtorikian,3c70fffb6765071e7ac09302961416d0a5a0e34d,2013-09-24T23:32:02Z,TRUE,terça-feira,"(16,17]"
gjtorikian,8655d966ad07ceda45bf898b1fc34035b68580e1,2014-11-28T19:50:46Z,TRUE,sexta-feira,"(11,12]"
gjtorikian,8eef1c33b853a6f97e208ed0ceeb9b027cea5b66,2013-09-24T23:13:04Z,TRUE,terça-feira,"(16,17]"
gjtorikian,0cbcbd461499508f3a7a31bc5fc7c4f653f4f255,2014-12-09T17:16:51Z,TRUE,terça-feira,"(9,10]"
gjtorikian,26ab33754f95b587ee9b7d24aa0b15026c446cb2,2014-11-28T19:04:53Z,TRUE,sexta-feira,"(11,12]"
gjtorikian,5c602d0a4e7cdc3f9ab3fa0bb916e92ac7e4825d,2013-12-08T21:51:27Z,TRUE,domingo,"(13,14]"
gjtorikian,a825a013d6c044a7ffa7855f1be3c65089639da0,2013-12-09T00:11:47Z,TRUE,segunda-feira,"(16,17]"
gjtorikian,3fb4973aab8dc9d8882e1177b28e09b5dc95ae90,2014-11-28T19:48:39Z,TRUE,sexta-feira,"(11,12]"
gjtorikian,07e3d9d3b31b98ea3fd90b1dded9081d363d9d19,2015-04-02T15:24:04Z,TRUE,quinta-feira,"(8,9]"
gjtorikian,9e65eb35e7d0768d78119f2271ae32627e2be81c,2013-09-25T04:36:23Z,TRUE,quarta-feira,"(21,22]"
gjtorikian,04252c28f2652d8b41ac6a69d170f8fedf645be7,2015-02-24T21:34:22Z,TRUE,terça-feira,"(13,14]"
gjtorikian,897c2c5ab60c2e2d0c3637e593b8ed714b67ccce,2014-11-24T05:16:21Z,TRUE,segunda-feira,"(21,22]"
gjtorikian,bb12b8644521c3c4f2e3da91a0d4e00f1437d8e6,2014-12-05T14:56:55Z,TRUE,sexta-feira,"(6,7]"
gjtorikian,8a54ce57a53beccc278933230723cd4abfc5160f,2015-04-01T17:15:10Z,TRUE,quarta-feira,"(10,11]"
gjtorikian,3c96f9eb536ed1eb16f6979533ed4b9ceb3e9fd4,2015-04-06T16:44:10Z,TRUE,segunda-feira,"(9,10]"
gjtorikian,a3a6c2f8b391665d471d08ce4316cc02c1af8398,2013-09-24T23:23:05Z,TRUE,terça-feira,"(16,17]"
gjtorikian,cb59296fe0a90d318776eccf1572164c1eb8be72,2017-02-20T18:29:30Z,TRUE,segunda-feira,"(10,11]"
gjtorikian,15f0366e12f3432fb06b0e057c33505e6ac788d8,2015-04-02T15:25:19Z,TRUE,quinta-feira,"(8,9]"
gjtorikian,f6b50a67f94ae2ecaa3adcb5647e9dbc04cf9024,2015-06-20T16:55:33Z,TRUE,sábado,"(9,10]"
gjtorikian,81b8c57bae784b741c20a02930bb2f92dc717ca4,2014-12-04T19:10:28Z,TRUE,quinta-feira,"(11,12]"
gjtorikian,66eabd8bdcbcbdb58d7d46ba077677ea2a44e280,2014-11-28T20:34:02Z,TRUE,sexta-feira,"(12,13]"
gjtorikian,a1f26d64d55723baeacedfc590d958d82c4f6cc6,2014-12-04T19:46:58Z,TRUE,quinta-feira,"(11,12]"
gjtorikian,3851b7c01672eae9b7f9254fc9df834873653535,2015-04-01T17:14:52Z,TRUE,quarta-feira,"(10,11]"
gjtorikian,1d4149168d7fa649e91bb4daac8bf8544fbff8c1,2014-11-28T19:48:26Z,TRUE,sexta-feira,"(11,12]"
gjtorikian,19135f08c37a1f3e4bbc23d9d35e3e43e29a8093,2014-12-09T17:13:02Z,TRUE,terça-feira,"(9,10]"
gjtorikian,ee519aeb4bc9cb9e4394d864f70461eac7868feb,2013-12-09T00:12:03Z,TRUE,segunda-feira,"(16,17]"
gjtorikian,a716151c83efc797fe77501c7c34b2290a6a02e6,2013-09-24T23:33:09Z,TRUE,terça-feira,"(16,17]"
gjtorikian,a0a879a3a3b94bd9bed540d86010487d8fee5b86,2013-09-24T23:30:02Z,TRUE,terça-feira,"(16,17]"
gjtorikian,6bd8d3a3b7565153f70c7ff79211715fdb98c9e4,2015-04-06T16:43:36Z,TRUE,segunda-feira,"(9,10]"
gjtorikian,0946fecd82437db9e1e16bdb9e3fa9a524d05355,2015-06-05T16:43:21Z,TRUE,sexta-feira,"(9,10]"
gjtorikian,861cee33d5e3a03132ebdedfe0afb843dfe7f265,2015-07-15T22:40:51Z,TRUE,quarta-feira,"(15,16]"
gjtorikian,76a13699325041e7e59ac53a4a113bc4288d049d,2013-09-25T04:28:39Z,TRUE,quarta-feira,"(21,22]"
gjtorikian,ad778571a24101aaccb60e5807a65a84970269af,2014-12-05T14:57:55Z,TRUE,sexta-feira,"(6,7]"
gjtorikian,6b26386a817cd758acf9d50373f49456266e799c,2015-02-23T04:21:02Z,TRUE,segunda-feira,"(20,21]"
gjtorikian,768ec76ff06ba4d921eb507f70c76075e1939c95,2014-12-01T13:52:37Z,TRUE,segunda-feira,"(5,6]"
gjtorikian,3ad66da2bff335b15b45d15030192e003e7c9ca8,2015-04-04T01:46:45Z,TRUE,sábado,"(18,19]"
gjtorikian,8420e4b04467a3e85139bbcb07721c593ea4a3f8,2015-02-22T18:23:48Z,TRUE,domingo,"(10,11]"
gjtorikian,91dd8d4950097746c4cfd355f4d5704b5eee7103,2013-12-22T01:59:00Z,TRUE,domingo,"(17,18]"
gjtorikian,dce00d01d94546c3df6754ce3b682413186d323e,2014-12-01T13:54:33Z,TRUE,segunda-feira,"(5,6]"
gjtorikian,507d191d7d2b8d3ae65d2e135d715e627db1537f,2015-02-22T18:27:24Z,TRUE,domingo,"(10,11]"
gjtorikian,4e5da23474a998a77d7c942f5ac842f7eb11e7c2,2014-12-09T16:20:15Z,TRUE,terça-feira,"(8,9]"
gjtorikian,3d69c047f01c4a6c3e8268ba598aff0a9c890cf1,2015-04-03T00:32:00Z,TRUE,sexta-feira,"(17,18]"
gjtorikian,de4b538d829951c72ab85bb501e79df8a0af944f,2014-12-03T18:03:40Z,TRUE,quarta-feira,"(10,11]"
gjtorikian,3aec4dd2ea92059381f2944a2ccc7e0ab0dfe726,2014-12-04T19:27:07Z,TRUE,quinta-feira,"(11,12]"
gjtorikian,63e017fbaa846b8b2bcc52110962a04cd8c09cd4,2015-04-06T15:32:23Z,TRUE,segunda-feira,"(8,9]"
gjtorikian,5fdc2e12bf97c284f060bb9abd20886ab4a2f23f,2013-12-09T00:33:59Z,TRUE,segunda-feira,"(16,17]"
gjtorikian,37c8a94369a59f50bb89c1e1266c929dc61aa60e,2013-12-09T00:19:19Z,TRUE,segunda-feira,"(16,17]"
gjtorikian,be82b554080fbd93c35a2335aaacd93d3132bf35,2014-11-28T20:33:43Z,TRUE,sexta-feira,"(12,13]"
gjtorikian,5d35d18634b806a3527cb14852b8f296599f4033,2013-09-24T23:28:54Z,TRUE,terça-feira,"(16,17]"
gjtorikian,526ca1761a461cb9e05dc91f78cb6cfb37e2d9f8,2014-11-28T20:33:37Z,TRUE,sexta-feira,"(12,13]"
gjtorikian,0780b7239a775b86846e2777241d6105647ef605,2014-12-04T19:09:46Z,TRUE,quinta-feira,"(11,12]"
gjtorikian,fecf0cc137c1e180d4318749cf1c267f84179792,2015-02-22T18:32:01Z,TRUE,domingo,"(10,11]"
gjtorikian,1a3177409c10d394908137610f4117f36fd395ea,2014-12-03T18:15:55Z,TRUE,quarta-feira,"(10,11]"
gjtorikian,2a04d854ccdaa230e4e163debd02ddcab5d894ff,2014-12-07T12:45:27Z,TRUE,domingo,"(4,5]"
gjtorikian,348dab4b9f388bce98d77faf8383587f97e4f71d,2014-12-06T09:59:31Z,TRUE,sábado,"(1,2]"
