id,state,user,employee_open,user_closed,employee_merged,days_opened,number_of_comments,days_between_first_and_last_comment,days_first_comment_after_creation,days_last_comment_before_closed,days_opened_group,days_between_first_and_last_comment_group,days_first_comment_after_creation_group,days_last_comment_before_closed_group
2588,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
2602,closed,joliv,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
2605,closed,benogle,volunter,benogle,volunter,4,14,3,0,1,"(1,30]","(1,30]",NA,"(0,1]"
2608,closed,philschatz,volunter,nathansobo,employee,17,2,0,4,13,"(1,30]",NA,"(1,30]","(1,30]"
2609,closed,Bengt,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
2610,closed,felixrabe,volunter,null,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
2612,closed,adnelson,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
2615,closed,adnelson,volunter,nathansobo,employee,2,4,1,0,0,"(1,30]","(0,1]",NA,NA
2628,closed,dhabyx,volunter,null,volunter,0,1,0,0,0,NA,NA,NA,NA
2630,closed,deprint,volunter,zcbenz,employee,0,1,0,0,0,NA,NA,NA,NA
2650,closed,chalamarc,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
2653,closed,deprint,volunter,zcbenz,employee,3,2,0,0,2,"(1,30]",NA,NA,"(1,30]"
2656,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
2661,closed,benogle,volunter,benogle,volunter,0,2,0,0,0,NA,NA,NA,NA
2665,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
2676,closed,benogle,volunter,benogle,volunter,0,1,0,0,0,NA,NA,NA,NA
2680,closed,Bengt,volunter,kevinsawicki,employee,39,0,null,null,null,"(30,180]",NA,NA,NA
2682,closed,benogle,volunter,benogle,volunter,0,2,0,0,0,NA,NA,NA,NA
2687,closed,grenade,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
2693,closed,benogle,volunter,benogle,volunter,0,2,0,0,0,NA,NA,NA,NA
2700,closed,benogle,volunter,kevinsawicki,employee,3,3,0,0,3,"(1,30]",NA,NA,"(1,30]"
2713,closed,Theswweet,volunter,kevinsawicki,employee,1,1,0,0,1,"(0,1]",NA,NA,"(0,1]"
2722,closed,nshtg,volunter,null,volunter,21,0,null,null,null,"(1,30]",NA,NA,NA
2727,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
2737,closed,benogle,volunter,benogle,volunter,6,16,6,0,0,"(1,30]","(1,30]",NA,NA
2738,closed,benogle,volunter,benogle,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
2740,closed,benogle,volunter,nathansobo,employee,0,0,null,null,null,NA,NA,NA,NA
2759,closed,battlemidget,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
2760,closed,thedaniel,volunter,benogle,volunter,13,0,null,null,null,"(1,30]",NA,NA,NA
2779,closed,thedaniel,volunter,kevinsawicki,employee,21,0,null,null,null,"(1,30]",NA,NA,NA
2783,closed,benogle,volunter,benogle,volunter,0,5,0,0,0,NA,NA,NA,NA
2784,closed,nshtg,volunter,probablycorey,employee,0,1,0,0,0,NA,NA,NA,NA
2792,closed,thedaniel,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
2794,closed,benogle,volunter,benogle,volunter,1,25,1,0,0,"(0,1]","(0,1]",NA,NA
2795,closed,damccull,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
2803,closed,damccull,volunter,null,volunter,609,0,null,null,null,"(365,Inf]",NA,NA,NA
2816,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
2819,closed,benogle,volunter,benogle,volunter,3,0,null,null,null,"(1,30]",NA,NA,NA
2830,closed,Azeirah,volunter,null,volunter,3,0,null,null,null,"(1,30]",NA,NA,NA
2834,closed,cihadturhan,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
2836,closed,mervekaya,volunter,null,volunter,14,0,null,null,null,"(1,30]",NA,NA,NA
285,closed,aroben,volunter,nathansobo,employee,1,5,0,0,0,"(0,1]",NA,NA,NA
2863,closed,yongkangchen,volunter,null,volunter,45,2,0,0,45,"(30,180]",NA,NA,"(30,180]"
2888,closed,benogle,volunter,benogle,volunter,0,3,0,0,0,NA,NA,NA,NA
2894,closed,benogle,volunter,null,volunter,0,5,0,0,0,NA,NA,NA,NA
2895,closed,thedaniel,volunter,thedaniel,volunter,0,0,null,null,null,NA,NA,NA,NA
2900,closed,denieler,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
2904,closed,nshtg,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
2905,closed,richizo,volunter,null,volunter,11,0,null,null,null,"(1,30]",NA,NA,NA
2919,closed,benogle,volunter,benogle,volunter,11,0,null,null,null,"(1,30]",NA,NA,NA
2920,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
2927,closed,batjko,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
294,closed,aroben,volunter,null,volunter,22,0,null,null,null,"(1,30]",NA,NA,NA
2941,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
2943,closed,benogle,volunter,benogle,volunter,3,0,null,null,null,"(1,30]",NA,NA,NA
2960,closed,netroby,volunter,null,volunter,7,0,null,null,null,"(1,30]",NA,NA,NA
2986,closed,thedaniel,volunter,null,volunter,377,0,null,null,null,"(365,Inf]",NA,NA,NA
2992,closed,nshtg,volunter,benogle,volunter,4,0,null,null,null,"(1,30]",NA,NA,NA
2994,closed,jordanbtucker,volunter,kevinsawicki,employee,4,0,null,null,null,"(1,30]",NA,NA,NA
2996,closed,thomasjo,volunter,kevinsawicki,employee,39,4,29,4,5,"(30,180]","(1,30]","(1,30]","(1,30]"
3014,closed,Frozenfire92,volunter,benogle,volunter,1,4,0,0,0,"(0,1]",NA,NA,NA
3016,closed,bedna-KU,volunter,null,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
3021,closed,dmnd,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
3022,closed,batjko,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
3027,closed,czaks,volunter,null,volunter,118,0,null,null,null,"(30,180]",NA,NA,NA
3042,closed,kube,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
3044,closed,benogle,volunter,benogle,volunter,1,4,0,0,1,"(0,1]",NA,NA,"(0,1]"
3048,closed,MasseGuillaume,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
3049,closed,dsandstrom,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
3050,closed,dsandstrom,volunter,null,volunter,799,0,null,null,null,"(365,Inf]",NA,NA,NA
3062,closed,ehuss,volunter,kevinsawicki,employee,4,0,null,null,null,"(1,30]",NA,NA,NA
3079,closed,benogle,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
3080,closed,dmnd,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
3089,closed,ParkerK,volunter,null,volunter,4,0,null,null,null,"(1,30]",NA,NA,NA
3096,closed,marcbachmann,volunter,kevinsawicki,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
3098,closed,Bengt,volunter,kevinsawicki,employee,2,3,0,1,0,"(1,30]",NA,"(0,1]",NA
3102,closed,dmnd,volunter,nathansobo,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
3104,closed,dmnd,volunter,nathansobo,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
311,closed,wfarr,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
3116,closed,nshtg,volunter,kevinsawicki,employee,17,4,0,1,15,"(1,30]",NA,"(0,1]","(1,30]"
3121,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
3132,closed,benogle,volunter,benogle,volunter,26,0,null,null,null,"(1,30]",NA,NA,NA
3139,closed,nshtg,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
3142,closed,benogle,volunter,null,volunter,371,15,0,0,370,"(365,Inf]",NA,NA,"(365,Inf]"
3164,closed,Bengt,volunter,kevinsawicki,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
3167,closed,johnamiahford,volunter,null,volunter,5,0,null,null,null,"(1,30]",NA,NA,NA
3171,closed,dmnd,volunter,kevinsawicki,employee,10,5,9,0,0,"(1,30]","(1,30]",NA,NA
3183,closed,dmnd,volunter,null,volunter,8,0,null,null,null,"(1,30]",NA,NA,NA
3185,closed,sryze,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
3186,closed,nshtg,volunter,kevinsawicki,employee,6,2,0,3,3,"(1,30]",NA,"(1,30]","(1,30]"
319,closed,aroben,volunter,null,volunter,4,0,null,null,null,"(1,30]",NA,NA,NA
3208,closed,luca-moser,volunter,kevinsawicki,employee,2,2,0,2,0,"(1,30]",NA,"(1,30]",NA
3218,closed,dmnd,volunter,kevinsawicki,employee,0,2,0,0,0,NA,NA,NA,NA
3219,closed,wernight,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
3229,closed,benogle,volunter,benogle,volunter,15,0,null,null,null,"(1,30]",NA,NA,NA
3232,closed,pselibas,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
324,closed,aroben,volunter,aroben,volunter,0,0,null,null,null,NA,NA,NA,NA
3241,closed,benogle,volunter,benogle,volunter,0,4,0,0,0,NA,NA,NA,NA
3243,closed,kaiserfro,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
3244,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
3253,closed,jhutchins,volunter,null,volunter,358,1,0,28,329,"(180,365]",NA,"(1,30]","(180,365]"
326,closed,aroben,volunter,aroben,volunter,3,0,null,null,null,"(1,30]",NA,NA,NA
3261,closed,benogle,volunter,benogle,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
3266,closed,tolmasky,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
3285,closed,enedil,volunter,null,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
3289,closed,abahgat,volunter,kevinsawicki,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
3291,closed,couchand,volunter,null,volunter,2,0,null,null,null,"(1,30]",NA,NA,NA
3295,closed,dmnd,volunter,kevinsawicki,employee,0,2,0,0,0,NA,NA,NA,NA
3315,closed,dmnd,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
332,closed,cameronmcefee,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
3320,closed,ghost,volunter,null,volunter,169,0,null,null,null,"(30,180]",NA,NA,NA
3327,closed,Zren,volunter,null,volunter,772,0,null,null,null,"(365,Inf]",NA,NA,NA
3349,closed,aaronshaf,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
3350,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
3369,closed,khakionion,volunter,kevinsawicki,employee,5,1,0,3,1,"(1,30]",NA,"(1,30]","(0,1]"
3373,closed,kraffslol,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
3376,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
3388,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
3396,closed,syndbg,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
3409,closed,syndbg,volunter,kevinsawicki,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
3417,closed,robertmiles3,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
3419,closed,rteobaldo,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
342,closed,aroben,volunter,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
3420,closed,benogle,volunter,benogle,volunter,5,0,null,null,null,"(1,30]",NA,NA,NA
3434,closed,gwulfs,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
3445,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
3446,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
3447,closed,paulcbetts,volunter,paulcbetts,volunter,20,3,6,12,1,"(1,30]","(1,30]","(1,30]","(0,1]"
3457,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
3459,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
347,closed,aroben,volunter,probablycorey,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
3472,closed,pinak,volunter,kevinsawicki,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
3475,closed,russlescai,volunter,null,volunter,30,6,0,30,0,"(1,30]",NA,"(1,30]",NA
3488,closed,alandarev,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
3499,closed,envygeeks,volunter,kevinsawicki,employee,1,3,0,0,0,"(0,1]",NA,NA,NA
3507,closed,benogle,volunter,benogle,volunter,0,18,0,0,0,NA,NA,NA,NA
3508,closed,envygeeks,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
3514,closed,benogle,volunter,benogle,volunter,0,6,0,0,0,NA,NA,NA,NA
3518,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
3535,closed,Bengt,volunter,kevinsawicki,employee,1,11,0,0,0,"(0,1]",NA,NA,NA
3541,closed,cjlux,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
3549,closed,benogle,volunter,benogle,volunter,1,10,1,0,0,"(0,1]","(0,1]",NA,NA
3556,closed,targeter21,volunter,null,volunter,29,0,null,null,null,"(1,30]",NA,NA,NA
3562,closed,cjlux,volunter,null,volunter,2,0,null,null,null,"(1,30]",NA,NA,NA
3569,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
3576,closed,jhasse,volunter,null,volunter,63,0,null,null,null,"(30,180]",NA,NA,NA
3583,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
3585,closed,deiga,volunter,kevinsawicki,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
3601,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
3603,closed,benogle,volunter,benogle,volunter,3,0,null,null,null,"(1,30]",NA,NA,NA
3605,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
3606,closed,benogle,volunter,benogle,volunter,0,2,0,0,0,NA,NA,NA,NA
3610,closed,postcasio,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
3613,closed,benogle,volunter,benogle,volunter,5,51,5,0,0,"(1,30]","(1,30]",NA,NA
3635,closed,paulcbetts,volunter,paulcbetts,volunter,0,0,null,null,null,NA,NA,NA,NA
3663,closed,benogle,volunter,nathansobo,employee,0,0,null,null,null,NA,NA,NA,NA
3668,closed,Owner-,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
3669,closed,Owner-,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
3690,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
3697,closed,benogle,volunter,benogle,volunter,1,25,0,0,0,"(0,1]",NA,NA,NA
37,closed,jbarnette,volunter,probablycorey,employee,5,0,null,null,null,"(1,30]",NA,NA,NA
3718,closed,benogle,volunter,benogle,volunter,5,17,0,4,1,"(1,30]",NA,"(1,30]","(0,1]"
3737,closed,russlescai,volunter,kevinsawicki,employee,8,1,0,0,8,"(1,30]",NA,NA,"(1,30]"
3738,closed,paulcbetts,volunter,paulcbetts,volunter,6,0,null,null,null,"(1,30]",NA,NA,NA
3739,closed,targeter21,volunter,null,volunter,9,2,0,0,8,"(1,30]",NA,NA,"(1,30]"
3740,closed,russlescai,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
3745,closed,thedaniel,volunter,kevinsawicki,employee,44,0,null,null,null,"(30,180]",NA,NA,NA
3748,closed,russlescai,volunter,null,volunter,147,0,null,null,null,"(30,180]",NA,NA,NA
3750,closed,mlloreda,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
3769,closed,Maxhodges,volunter,kevinsawicki,employee,11,3,7,0,4,"(1,30]","(1,30]",NA,"(1,30]"
3773,closed,matkoniecz,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
3797,closed,ardeshirj,volunter,kevinsawicki,employee,3,1,0,3,0,"(1,30]",NA,"(1,30]",NA
3800,closed,er1x,volunter,null,volunter,1,1,0,1,0,"(0,1]",NA,"(0,1]",NA
3803,closed,matttbe,volunter,kevinsawicki,employee,1,3,0,0,0,"(0,1]",NA,NA,NA
3812,closed,benogle,volunter,benogle,volunter,0,1,0,0,0,NA,NA,NA,NA
3813,closed,benogle,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
3814,closed,DrPandemic,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
3815,closed,paulcbetts,volunter,kevinsawicki,employee,31,2,0,7,23,"(30,180]",NA,"(1,30]","(1,30]"
3817,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
3822,closed,suda,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
3828,closed,zigal,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
3831,closed,benogle,volunter,benogle,volunter,2,5,0,0,1,"(1,30]",NA,NA,"(0,1]"
3836,closed,paulcbetts,volunter,paulcbetts,volunter,0,1,0,0,0,NA,NA,NA,NA
3837,closed,benogle,volunter,benogle,volunter,5,7,2,3,0,"(1,30]","(1,30]","(1,30]",NA
3840,closed,zigal,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
3847,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
3863,closed,garethbjohnson,volunter,null,volunter,96,2,91,4,0,"(30,180]","(30,180]","(1,30]",NA
3865,closed,marceljar,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
3886,closed,fenuks,volunter,kevinsawicki,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
3907,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
3910,closed,benogle,volunter,benogle,volunter,0,7,0,0,0,NA,NA,NA,NA
3916,closed,suda,volunter,kevinsawicki,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
3922,closed,benogle,volunter,benogle,volunter,27,2,1,0,25,"(1,30]","(0,1]",NA,"(1,30]"
3925,closed,jessfraz,volunter,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
393,closed,benburkert,volunter,nathansobo,employee,0,0,null,null,null,NA,NA,NA,NA
3944,closed,benogle,volunter,benogle,volunter,0,1,0,0,0,NA,NA,NA,NA
3950,closed,avdv,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
3961,closed,ccoenen,volunter,null,volunter,25,0,null,null,null,"(1,30]",NA,NA,NA
3965,closed,brunetton,volunter,kevinsawicki,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
3979,closed,benogle,volunter,null,volunter,2,0,null,null,null,"(1,30]",NA,NA,NA
3988,closed,austenmc,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
3989,closed,Bengt,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4,closed,aroben,volunter,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
4012,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
4014,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
4018,closed,ardeshirj,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4060,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
4061,closed,benogle,volunter,benogle,volunter,0,7,0,0,0,NA,NA,NA,NA
4063,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
4068,closed,jpelgrom,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
4078,closed,thedaniel,volunter,thedaniel,volunter,53,4,0,3,49,"(30,180]",NA,"(1,30]","(30,180]"
4087,closed,philipgiuliani,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
4088,closed,liuxiong332,volunter,null,volunter,159,1,0,4,155,"(30,180]",NA,"(1,30]","(30,180]"
4089,closed,postcasio,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
4098,closed,eddieantonio,volunter,null,volunter,691,3,0,0,691,"(365,Inf]",NA,NA,"(365,Inf]"
410,closed,jbarnette,volunter,null,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
4117,closed,ardeshirj,volunter,null,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
4119,closed,j-em,volunter,benogle,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
413,closed,jbarnette,volunter,nathansobo,employee,0,0,null,null,null,NA,NA,NA,NA
4135,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
4144,closed,benogle,volunter,benogle,volunter,1,9,1,0,0,"(0,1]","(0,1]",NA,NA
4157,closed,AgentAntelope,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
416,closed,jbarnette,volunter,kevinsawicki,employee,18,0,null,null,null,"(1,30]",NA,NA,NA
4169,closed,benogle,volunter,nathansobo,employee,63,57,55,0,8,"(30,180]","(30,180]",NA,"(1,30]"
4194,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
4209,closed,stramel,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4214,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
4216,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
422,closed,jbarnette,volunter,kevinsawicki,employee,17,0,null,null,null,"(1,30]",NA,NA,NA
4225,closed,benogle,volunter,benogle,volunter,1,2,0,0,0,"(0,1]",NA,NA,NA
4243,closed,benogle,volunter,benogle,volunter,0,2,0,0,0,NA,NA,NA,NA
4248,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
425,closed,jbarnette,volunter,null,volunter,17,0,null,null,null,"(1,30]",NA,NA,NA
4253,closed,sadikovi,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
4264,closed,benogle,volunter,benogle,volunter,4,5,0,0,4,"(1,30]",NA,NA,"(1,30]"
4269,closed,yongkangchen,volunter,null,volunter,158,1,0,74,84,"(30,180]",NA,"(30,180]","(30,180]"
4273,closed,yongkangchen,volunter,null,volunter,39,0,null,null,null,"(30,180]",NA,NA,NA
4286,closed,m0x72,volunter,benogle,volunter,3,0,null,null,null,"(1,30]",NA,NA,NA
4307,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
4315,closed,benogle,volunter,nathansobo,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
4322,closed,tsunamistate,volunter,kevinsawicki,employee,13,0,null,null,null,"(1,30]",NA,NA,NA
4337,closed,pwagland,volunter,kevinsawicki,employee,7,6,0,7,0,"(1,30]",NA,"(1,30]",NA
4345,closed,ghost,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
4349,closed,dsandstrom,volunter,null,volunter,2,0,null,null,null,"(1,30]",NA,NA,NA
4350,closed,me6iaton,volunter,null,volunter,65,4,0,58,7,"(30,180]",NA,"(30,180]","(1,30]"
4367,closed,dsandstrom,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
4390,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
4393,closed,envygeeks,volunter,kevinsawicki,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
4405,closed,ryanpcmcquen,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
4413,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
4429,closed,dsandstrom,volunter,null,volunter,85,0,null,null,null,"(30,180]",NA,NA,NA
443,closed,jbarnette,volunter,probablycorey,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
4430,closed,steelbrain,volunter,kevinsawicki,employee,1,1,0,0,1,"(0,1]",NA,NA,"(0,1]"
4452,closed,KamranMackey,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
4454,closed,andreicristianpetcu,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4531,closed,benogle,volunter,benogle,volunter,0,2,0,0,0,NA,NA,NA,NA
4535,closed,mark-hahn,volunter,benogle,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
4581,closed,mnquintana,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
4597,closed,neojski,volunter,null,volunter,89,0,null,null,null,"(30,180]",NA,NA,NA
4602,closed,ardeshirj,volunter,null,volunter,655,0,null,null,null,"(365,Inf]",NA,NA,NA
4624,closed,oclbdk,volunter,null,volunter,225,0,null,null,null,"(180,365]",NA,NA,NA
4630,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
4652,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
4655,closed,benogle,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
4689,closed,ebayer,volunter,benogle,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
4698,closed,benogle,volunter,benogle,volunter,0,1,0,0,0,NA,NA,NA,NA
4719,closed,coreylindsey,volunter,kevinsawicki,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
4729,closed,alexandershov,volunter,kevinsawicki,employee,1,4,0,0,0,"(0,1]",NA,NA,NA
4731,closed,NerdDiffer,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
4733,closed,dsandstrom,volunter,null,volunter,139,0,null,null,null,"(30,180]",NA,NA,NA
4734,closed,KINFOO,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4743,closed,Kangaroopower,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4779,closed,ultramiraculous,volunter,maxbrunsfeld,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
4781,closed,ultramiraculous,volunter,null,volunter,127,0,null,null,null,"(30,180]",NA,NA,NA
4831,closed,grobe0ba,volunter,null,volunter,4,0,null,null,null,"(1,30]",NA,NA,NA
4890,closed,SKAhack,volunter,nathansobo,employee,0,0,null,null,null,NA,NA,NA,NA
4898,closed,hakatashi,volunter,null,volunter,418,0,null,null,null,"(365,Inf]",NA,NA,NA
4901,closed,danfuzz,volunter,kevinsawicki,employee,0,2,0,0,0,NA,NA,NA,NA
4906,closed,benogle,volunter,benogle,volunter,6,11,6,0,0,"(1,30]","(1,30]",NA,NA
4911,closed,postcasio,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4979,closed,DinisCruz,volunter,benogle,volunter,2,0,null,null,null,"(1,30]",NA,NA,NA
5013,closed,kant,volunter,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
5015,closed,thedaniel,volunter,thedaniel,volunter,0,0,null,null,null,NA,NA,NA,NA
5031,closed,tony612,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
5044,closed,russlescai,volunter,kevinsawicki,employee,7,2,0,0,7,"(1,30]",NA,NA,"(1,30]"
5051,closed,tony612,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
5066,closed,adrianlee44,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
