id,state,user_opened,employee_open,user_closed,employee_closed,days_opened,number_of_comments,days_between_first_and_last_comment,days_first_comment_after_creation,days_last_comment_before_closed,days_opened_group,days_between_first_and_last_comment_group,days_first_comment_after_creation_group,days_last_comment_before_closed_group
4077,closed,brntbeer,employee,benogle,volunter,0,6,1252,0,1252,NA,"(365,Inf]",NA,"(365,Inf]"
4058,closed,lee-dohm,employee,stale[bot],bot,947,4,1243,0,296,"(365,Inf]","(365,Inf]",NA,"(180,365]"
4046,closed,nathansobo,employee,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
4045,closed,nathansobo,employee,maxbrunsfeld,employee,9,5,9,0,0,"(1,30]","(1,30]",NA,NA
4043,closed,maxbrunsfeld,employee,maxbrunsfeld,employee,2,2,2,0,0,"(1,30]","(1,30]",NA,NA
3977,closed,nathansobo,employee,benogle,volunter,2,0,null,null,null,"(1,30]",NA,NA,NA
3976,closed,kevinsawicki,employee,nathansobo,employee,13,6,13,0,0,"(1,30]","(1,30]",NA,NA
3952,closed,kevinsawicki,employee,thedaniel,volunter,89,1,0,89,0,"(30,180]",NA,"(30,180]",NA
3937,closed,nathansobo,employee,stale[bot],bot,960,1,0,1256,296,"(365,Inf]",NA,"(365,Inf]","(180,365]"
3846,closed,kevinsawicki,employee,nathansobo,employee,0,0,null,null,null,NA,NA,NA,NA
3843,closed,kevinsawicki,employee,stale[bot],bot,967,1,0,1263,296,"(365,Inf]",NA,"(365,Inf]","(180,365]"
16013,open,codebytere,employee,null,volunter,null,6,8,122,null,NA,"(1,30]","(30,180]",NA
3787,closed,nathansobo,employee,stale[bot],bot,1068,20,1254,12,198,"(365,Inf]","(365,Inf]","(1,30]","(180,365]"
3784,closed,izuzak,employee,kevinsawicki,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
3766,closed,kevinsawicki,employee,benogle,volunter,6,1,0,6,0,"(1,30]",NA,"(1,30]",NA
3765,closed,nathansobo,employee,nathansobo,employee,82,0,null,null,null,"(30,180]",NA,NA,NA
3764,closed,kevinsawicki,employee,kevinsawicki,employee,15,0,null,null,null,"(1,30]",NA,NA,NA
3747,closed,nathansobo,employee,benogle,volunter,36,1,0,16,19,"(30,180]",NA,"(1,30]","(1,30]"
3732,closed,nathansobo,employee,nathansobo,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
3731,closed,nathansobo,employee,nathansobo,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
3729,closed,lee-dohm,employee,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
3720,closed,nathansobo,employee,nathansobo,employee,0,1,0,0,0,NA,NA,NA,NA
3709,closed,lee-dohm,employee,stale[bot],bot,980,2,1123,153,296,"(365,Inf]","(365,Inf]","(30,180]","(180,365]"
3664,closed,kevinsawicki,employee,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
3654,closed,kevinsawicki,employee,kevinsawicki,employee,0,3,0,0,0,NA,NA,NA,NA
3621,closed,kevinsawicki,employee,nathansobo,employee,239,3,0,239,0,"(180,365]",NA,"(180,365]",NA
3604,closed,nathansobo,employee,nathansobo,employee,2,1,0,2,0,"(1,30]",NA,"(1,30]",NA
3592,closed,brntbeer,employee,benogle,volunter,5,7,5,0,0,"(1,30]","(1,30]",NA,NA
3580,closed,kevinsawicki,employee,kevinsawicki,employee,313,1,0,313,0,"(180,365]",NA,"(180,365]",NA
3579,closed,kevinsawicki,employee,kevinsawicki,employee,314,4,314,0,0,"(180,365]","(180,365]",NA,NA
3577,closed,dgraham,employee,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
3553,closed,kevinsawicki,employee,stale[bot],bot,1091,9,1290,0,198,"(365,Inf]","(365,Inf]",NA,"(180,365]"
3546,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
3526,closed,kevinsawicki,employee,nathansobo,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
3497,closed,lukehefson,employee,kevinsawicki,employee,322,5,322,0,0,"(180,365]","(180,365]",NA,NA
3493,closed,zcbenz,employee,stale[bot],bot,1004,4,1301,0,296,"(365,Inf]","(365,Inf]",NA,"(180,365]"
3489,closed,izuzak,employee,nathansobo,employee,331,1,0,326,4,"(180,365]",NA,"(180,365]","(1,30]"
3487,closed,izuzak,employee,stale[bot],bot,1005,1,0,1301,296,"(365,Inf]",NA,"(365,Inf]","(180,365]"
3466,closed,lee-dohm,employee,50Wliu,volunter,1000,20,1106,0,105,"(365,Inf]","(365,Inf]",NA,"(30,180]"
3427,open,kevinsawicki,employee,null,volunter,null,19,1361,0,null,NA,"(365,Inf]",NA,NA
3402,closed,nathansobo,employee,nathansobo,employee,0,2,0,0,0,NA,NA,NA,NA
3387,closed,zerowidth,employee,zerowidth,employee,0,6,0,0,0,NA,NA,NA,NA
3379,closed,nathansobo,employee,nathansobo,employee,0,2,0,0,0,NA,NA,NA,NA
3377,closed,kevinsawicki,employee,benogle,volunter,335,6,1,0,334,"(180,365]","(0,1]",NA,"(180,365]"
3345,closed,dgraham,employee,benogle,volunter,432,4,432,0,0,"(365,Inf]","(365,Inf]",NA,NA
3318,closed,kevinsawicki,employee,nathansobo,employee,7,5,6,0,0,"(1,30]","(1,30]",NA,NA
3314,closed,lee-dohm,employee,nathansobo,employee,1,2,0,1,0,"(0,1]",NA,"(0,1]",NA
3277,closed,nathansobo,employee,nathansobo,employee,0,3,0,0,0,NA,NA,NA,NA
3275,closed,kevinsawicki,employee,kevinsawicki,employee,88,2,87,0,0,"(30,180]","(30,180]",NA,NA
3242,closed,nathansobo,employee,benogle,volunter,0,2,0,0,0,NA,NA,NA,NA
3234,closed,nathansobo,employee,nathansobo,employee,0,0,null,null,null,NA,NA,NA,NA
3222,closed,nathansobo,employee,nathansobo,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
3173,closed,lee-dohm,employee,kevinsawicki,employee,7,9,6,1,0,"(1,30]","(1,30]","(0,1]",NA
3170,closed,lee-dohm,employee,stale[bot],bot,1040,1,0,1336,296,"(365,Inf]",NA,"(365,Inf]","(180,365]"
3168,closed,lee-dohm,employee,kevinsawicki,employee,10,15,8,0,1,"(1,30]","(1,30]",NA,"(0,1]"
3144,closed,kevinsawicki,employee,kevinsawicki,employee,11,5,3,7,0,"(1,30]","(1,30]","(1,30]",NA
3141,closed,kevinsawicki,employee,zcbenz,employee,3,4,0,0,2,"(1,30]",NA,NA,"(1,30]"
3140,closed,kevinsawicki,employee,stale[bot],bot,1043,1,0,1339,296,"(365,Inf]",NA,"(365,Inf]","(180,365]"
3134,closed,nathansobo,employee,benogle,volunter,41,2,41,0,0,"(30,180]","(30,180]",NA,NA
3133,closed,nathansobo,employee,50Wliu,volunter,256,0,null,null,null,"(180,365]",NA,NA,NA
3128,closed,lee-dohm,employee,stale[bot],bot,1044,1,0,1340,296,"(365,Inf]",NA,"(365,Inf]","(180,365]"
3127,closed,nathansobo,employee,nathansobo,employee,9,2,0,9,0,"(1,30]",NA,"(1,30]",NA
3124,closed,nathansobo,employee,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
3118,closed,nathansobo,employee,benogle,volunter,0,1,0,0,0,NA,NA,NA,NA
3108,closed,nathansobo,employee,nathansobo,employee,1,2,0,0,1,"(0,1]",NA,NA,"(0,1]"
3076,closed,kevinsawicki,employee,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
3075,closed,nathansobo,employee,benogle,volunter,18,6,18,0,0,"(1,30]","(1,30]",NA,NA
3073,closed,nathansobo,employee,izuzak,employee,0,1,0,0,0,NA,NA,NA,NA
3072,closed,izuzak,employee,izuzak,employee,0,7,0,0,0,NA,NA,NA,NA
3059,closed,probablycorey,employee,benogle,volunter,64,1,0,64,0,"(30,180]",NA,"(30,180]",NA
3058,closed,probablycorey,employee,benogle,volunter,64,2,64,0,0,"(30,180]","(30,180]",NA,NA
3029,closed,kevinsawicki,employee,50Wliu,volunter,721,8,1021,333,633,"(365,Inf]","(365,Inf]","(180,365]","(365,Inf]"
2958,closed,lee-dohm,employee,nathansobo,employee,2,7,0,2,0,"(1,30]",NA,"(1,30]",NA
2957,closed,lee-dohm,employee,lee-dohm,employee,600,17,1320,39,758,"(365,Inf]","(365,Inf]","(30,180]","(365,Inf]"
2916,closed,izuzak,employee,benogle,volunter,0,0,null,null,null,NA,NA,NA,NA
2886,closed,probablycorey,employee,stale[bot],bot,1389,21,1375,0,14,"(365,Inf]","(365,Inf]",NA,"(1,30]"
2881,closed,probablycorey,employee,probablycorey,employee,0,1,0,0,0,NA,NA,NA,NA
2857,closed,nathansobo,employee,nathansobo,employee,1,2,0,1,0,"(0,1]",NA,"(0,1]",NA
2856,closed,nathansobo,employee,nathansobo,employee,0,0,null,null,null,NA,NA,NA,NA
2854,closed,nathansobo,employee,nathansobo,employee,279,3,278,0,0,"(180,365]","(180,365]",NA,NA
2848,closed,nathansobo,employee,benogle,volunter,2,2,0,1,0,"(1,30]",NA,"(0,1]",NA
2847,closed,kevinsawicki,employee,izuzak,employee,8,0,null,null,null,"(1,30]",NA,NA,NA
2845,closed,nathansobo,employee,nathansobo,employee,0,0,null,null,null,NA,NA,NA,NA
2844,closed,izuzak,employee,nathansobo,employee,0,4,0,0,0,NA,NA,NA,NA
2842,closed,izuzak,employee,nathansobo,employee,0,0,null,null,null,NA,NA,NA,NA
2815,closed,nathansobo,employee,nathansobo,employee,4,0,null,null,null,"(1,30]",NA,NA,NA
2797,closed,nathansobo,employee,nathansobo,employee,0,0,null,null,null,NA,NA,NA,NA
2787,closed,nathansobo,employee,nathansobo,employee,2,3,0,0,1,"(1,30]",NA,NA,"(0,1]"
2746,closed,nathansobo,employee,nathansobo,employee,0,0,null,null,null,NA,NA,NA,NA
2726,closed,kevinsawicki,employee,nathansobo,employee,0,1,0,0,0,NA,NA,NA,NA
2725,closed,kevinsawicki,employee,nathansobo,employee,7,3,2,0,5,"(1,30]","(1,30]",NA,"(1,30]"
2723,closed,kevinsawicki,employee,nathansobo,employee,4,0,null,null,null,"(1,30]",NA,NA,NA
2705,closed,nathansobo,employee,benogle,volunter,3,0,null,null,null,"(1,30]",NA,NA,NA
2701,closed,nathansobo,employee,nathansobo,employee,7,2,0,0,7,"(1,30]",NA,NA,"(1,30]"
2698,closed,kevinsawicki,employee,nathansobo,employee,0,1,0,0,0,NA,NA,NA,NA
2697,closed,kevinsawicki,employee,kevinsawicki,employee,0,2,103,0,103,NA,"(30,180]",NA,"(30,180]"
2696,closed,kevinsawicki,employee,nathansobo,employee,417,6,211,206,0,"(365,Inf]","(180,365]","(180,365]",NA
2678,closed,probablycorey,employee,benogle,volunter,214,1,0,214,0,"(180,365]",NA,"(180,365]",NA
2677,closed,probablycorey,employee,stale[bot],bot,1126,4,1263,117,254,"(365,Inf]","(365,Inf]","(30,180]","(180,365]"
2672,closed,kevinsawicki,employee,benogle,volunter,25,1,0,25,0,"(1,30]",NA,"(1,30]",NA
2666,closed,nathansobo,employee,benogle,volunter,6,2,0,0,6,"(1,30]",NA,NA,"(1,30]"
2664,closed,kevinsawicki,employee,benogle,volunter,0,2,0,0,0,NA,NA,NA,NA
2659,closed,kevinsawicki,employee,nathansobo,employee,0,1,0,0,0,NA,NA,NA,NA
2657,closed,probablycorey,employee,benogle,volunter,1,17,0,0,0,"(0,1]",NA,NA,NA
2651,closed,kevinsawicki,employee,kevinsawicki,employee,1,4,0,0,0,"(0,1]",NA,NA,NA
2648,closed,kevinsawicki,employee,nathansobo,employee,0,0,null,null,null,NA,NA,NA,NA
2644,closed,probablycorey,employee,kevinsawicki,employee,397,1,0,397,0,"(365,Inf]",NA,"(365,Inf]",NA
2642,closed,kevinsawicki,employee,nathansobo,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
2641,closed,kevinsawicki,employee,nathansobo,employee,1,1,0,0,1,"(0,1]",NA,NA,"(0,1]"
2640,closed,kevinsawicki,employee,kevinsawicki,employee,1,3,1,0,0,"(0,1]","(0,1]",NA,NA
2639,closed,kevinsawicki,employee,nathansobo,employee,2,7,2,0,0,"(1,30]","(1,30]",NA,NA
2638,closed,lee-dohm,employee,lee-dohm,employee,0,5,0,0,0,NA,NA,NA,NA
2636,closed,kevinsawicki,employee,benogle,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
2635,closed,kevinsawicki,employee,nathansobo,employee,3,2,2,1,0,"(1,30]","(1,30]","(0,1]",NA
2634,closed,kevinsawicki,employee,benogle,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
2624,closed,kevinsawicki,employee,kevinsawicki,employee,0,2,0,0,0,NA,NA,NA,NA
2601,closed,probablycorey,employee,probablycorey,employee,5,2,0,0,5,"(1,30]",NA,NA,"(1,30]"
2596,closed,probablycorey,employee,probablycorey,employee,5,0,null,null,null,"(1,30]",NA,NA,NA
15868,open,lee-dohm,employee,null,volunter,null,4,113,0,null,NA,"(30,180]",NA,NA
2583,closed,nathansobo,employee,nathansobo,employee,0,0,null,null,null,NA,NA,NA,NA
2578,closed,probablycorey,employee,probablycorey,employee,7,2,0,0,6,"(1,30]",NA,NA,"(1,30]"
2566,closed,kevinsawicki,employee,nathansobo,employee,0,1,0,0,0,NA,NA,NA,NA
2496,closed,benbalter,employee,kevinsawicki,employee,0,3,0,0,0,NA,NA,NA,NA
2486,closed,kevinsawicki,employee,kevinsawicki,employee,1,1,0,1,0,"(0,1]",NA,"(0,1]",NA
2485,closed,kevinsawicki,employee,kevinsawicki,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
2482,closed,nathansobo,employee,nathansobo,employee,0,0,null,null,null,NA,NA,NA,NA
2465,closed,kevinsawicki,employee,kevinsawicki,employee,3,1,0,0,3,"(1,30]",NA,NA,"(1,30]"
2460,closed,probablycorey,employee,kevinsawicki,employee,4,3,0,3,0,"(1,30]",NA,"(1,30]",NA
2459,closed,probablycorey,employee,probablycorey,employee,6,3,2,3,0,"(1,30]","(1,30]","(1,30]",NA
2455,closed,kevinsawicki,employee,izuzak,employee,2,4,2,0,0,"(1,30]","(1,30]",NA,NA
2442,closed,probablycorey,employee,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
2421,closed,probablycorey,employee,probablycorey,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
2420,closed,kevinsawicki,employee,kevinsawicki,employee,0,14,1,0,0,NA,"(0,1]",NA,NA
2383,closed,probablycorey,employee,probablycorey,employee,5,4,5,0,0,"(1,30]","(1,30]",NA,NA
2367,closed,kevinsawicki,employee,nathansobo,employee,46,15,45,1,0,"(30,180]","(30,180]","(0,1]",NA
2357,open,lee-dohm,employee,stale[bot],bot,null,13,563,141,null,NA,"(365,Inf]","(30,180]",NA
2350,closed,izuzak,employee,nathansobo,employee,25,5,1,24,0,"(1,30]","(0,1]","(1,30]",NA
2343,closed,probablycorey,employee,nathansobo,employee,5,0,null,null,null,"(1,30]",NA,NA,NA
15846,open,jasonrudolph,employee,maxbrunsfeld,employee,null,1,0,0,null,NA,NA,NA,NA
2274,closed,izuzak,employee,kevinsawicki,employee,2,1,0,57,55,"(1,30]",NA,"(30,180]","(30,180]"
2233,closed,probablycorey,employee,probablycorey,employee,7,3,0,0,6,"(1,30]",NA,NA,"(1,30]"
2228,closed,probablycorey,employee,probablycorey,employee,3,7,3,0,0,"(1,30]","(1,30]",NA,NA
2208,closed,probablycorey,employee,probablycorey,employee,0,1,0,0,0,NA,NA,NA,NA
2157,closed,probablycorey,employee,probablycorey,employee,0,2,0,0,0,NA,NA,NA,NA
2065,closed,probablycorey,employee,50Wliu,volunter,340,0,null,null,null,"(180,365]",NA,NA,NA
2054,closed,lee-dohm,employee,lee-dohm,employee,15,4,14,0,0,"(1,30]","(1,30]",NA,NA
2053,closed,lee-dohm,employee,nathansobo,employee,14,1,0,14,0,"(1,30]",NA,"(1,30]",NA
2043,closed,probablycorey,employee,benogle,volunter,211,1,0,211,0,"(180,365]",NA,"(180,365]",NA
2042,closed,probablycorey,employee,probablycorey,employee,76,0,null,null,null,"(30,180]",NA,NA,NA
2041,closed,probablycorey,employee,probablycorey,employee,2,1,0,2,0,"(1,30]",NA,"(1,30]",NA
1984,closed,probablycorey,employee,benogle,volunter,33,1,0,23,10,"(30,180]",NA,"(1,30]","(1,30]"
1925,closed,kevinsawicki,employee,kevinsawicki,employee,10,2,5,4,0,"(1,30]","(1,30]","(1,30]",NA
1922,closed,kevinsawicki,employee,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
1919,closed,kevinsawicki,employee,stale[bot],bot,1133,2,326,1102,296,"(365,Inf]","(180,365]","(365,Inf]","(180,365]"
1918,closed,izuzak,employee,as-cii,employee,1054,8,1130,300,376,"(365,Inf]","(365,Inf]","(180,365]","(365,Inf]"
1917,closed,izuzak,employee,kevinsawicki,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
1916,closed,izuzak,employee,kevinsawicki,employee,223,1,0,223,0,"(180,365]",NA,"(180,365]",NA
1910,closed,kevinsawicki,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
1909,open,izuzak,employee,null,volunter,null,52,1398,29,null,NA,"(365,Inf]","(1,30]",NA
1908,closed,izuzak,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
1906,closed,izuzak,employee,benogle,volunter,44,1,0,44,0,"(30,180]",NA,"(30,180]",NA
1905,closed,izuzak,employee,kevinsawicki,employee,4,5,1430,1,1428,"(1,30]","(365,Inf]","(0,1]","(365,Inf]"
1902,closed,izuzak,employee,izuzak,employee,47,3,0,47,0,"(30,180]",NA,"(30,180]",NA
1901,closed,izuzak,employee,kevinsawicki,employee,5,0,null,null,null,"(1,30]",NA,NA,NA
1900,closed,izuzak,employee,probablycorey,employee,0,0,null,null,null,NA,NA,NA,NA
1897,closed,izuzak,employee,kevinsawicki,employee,349,10,342,7,0,"(180,365]","(180,365]","(1,30]",NA
1896,closed,izuzak,employee,izuzak,employee,295,5,211,83,0,"(180,365]","(180,365]","(30,180]",NA
1895,closed,kevinsawicki,employee,nathansobo,employee,0,4,0,0,0,NA,NA,NA,NA
1894,closed,izuzak,employee,stale[bot],bot,1239,11,1383,54,198,"(365,Inf]","(365,Inf]","(30,180]","(180,365]"
1893,closed,izuzak,employee,zcbenz,employee,1,2,0,0,1,"(0,1]",NA,NA,"(0,1]"
1892,closed,izuzak,employee,izuzak,employee,33,2,11,22,0,"(30,180]","(1,30]","(1,30]",NA
1891,closed,izuzak,employee,kevinsawicki,employee,113,4,27,9,76,"(30,180]","(1,30]","(1,30]","(30,180]"
1890,open,izuzak,employee,izuzak,employee,null,11,1428,0,null,NA,"(365,Inf]",NA,NA
1889,closed,izuzak,employee,kevinsawicki,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
1888,closed,izuzak,employee,kevinsawicki,employee,3,1,0,3,0,"(1,30]",NA,"(1,30]",NA
1887,closed,izuzak,employee,stale[bot],bot,1242,5,1424,17,198,"(365,Inf]","(365,Inf]","(1,30]","(180,365]"
1886,closed,izuzak,employee,thomasjo,volunter,359,5,275,83,0,"(180,365]","(180,365]","(30,180]",NA
1885,closed,izuzak,employee,Ben3eeE,volunter,946,7,1433,12,499,"(365,Inf]","(365,Inf]","(1,30]","(365,Inf]"
1884,closed,izuzak,employee,stale[bot],bot,1146,2,1317,125,296,"(365,Inf]","(365,Inf]","(30,180]","(180,365]"
1882,closed,izuzak,employee,50Wliu,volunter,629,17,130,499,0,"(365,Inf]","(30,180]","(365,Inf]",NA
1881,closed,probablycorey,employee,stale[bot],bot,1189,2,284,1159,254,"(365,Inf]","(180,365]","(365,Inf]","(180,365]"
1880,closed,probablycorey,employee,kevinsawicki,employee,12,0,null,null,null,"(1,30]",NA,NA,NA
1877,closed,nathansobo,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
1874,closed,izuzak,employee,benogle,volunter,651,9,1454,6,809,"(365,Inf]","(365,Inf]","(1,30]","(365,Inf]"
1873,open,izuzak,employee,null,volunter,null,3,28,1119,null,NA,"(1,30]","(365,Inf]",NA
1870,closed,izuzak,employee,stale[bot],bot,1216,3,989,456,228,"(365,Inf]","(365,Inf]","(365,Inf]","(180,365]"
1869,closed,nathansobo,employee,kevinsawicki,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
1867,closed,izuzak,employee,izuzak,employee,269,17,1181,267,1179,"(180,365]","(365,Inf]","(180,365]","(365,Inf]"
1866,closed,izuzak,employee,kevinsawicki,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
1865,closed,izuzak,employee,stale[bot],bot,1153,3,1378,71,296,"(365,Inf]","(365,Inf]","(30,180]","(180,365]"
1864,closed,izuzak,employee,zcbenz,employee,2,1,0,1,0,"(1,30]",NA,"(0,1]",NA
1862,closed,kevinsawicki,employee,nathansobo,employee,6,0,null,null,null,"(1,30]",NA,NA,NA
1860,closed,probablycorey,employee,kevinsawicki,employee,5,2,5,0,0,"(1,30]","(1,30]",NA,NA
1858,closed,izuzak,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
1853,closed,izuzak,employee,izuzak,employee,522,2,479,42,0,"(365,Inf]","(365,Inf]","(30,180]",NA
1852,closed,izuzak,employee,kevinsawicki,employee,26,1,0,26,0,"(1,30]",NA,"(1,30]",NA
1850,closed,izuzak,employee,benogle,volunter,104,2,66,0,38,"(30,180]","(30,180]",NA,"(30,180]"
1849,closed,izuzak,employee,as-cii,employee,547,46,1384,10,848,"(365,Inf]","(365,Inf]","(1,30]","(365,Inf]"
1847,open,izuzak,employee,null,volunter,null,52,1412,7,null,NA,"(365,Inf]","(1,30]",NA
1846,closed,izuzak,employee,kevinsawicki,employee,11,2,0,11,0,"(1,30]",NA,"(1,30]",NA
1845,closed,izuzak,employee,kevinsawicki,employee,75,30,1315,16,1257,"(30,180]","(365,Inf]","(1,30]","(365,Inf]"
1843,closed,kevinsawicki,employee,probablycorey,employee,6,1,0,6,0,"(1,30]",NA,"(1,30]",NA
1842,closed,kevinsawicki,employee,50Wliu,volunter,374,2,350,23,0,"(365,Inf]","(180,365]","(1,30]",NA
1841,closed,kevinsawicki,employee,zcbenz,employee,6,1,0,6,0,"(1,30]",NA,"(1,30]",NA
1839,closed,izuzak,employee,lee-dohm,employee,830,9,1164,297,632,"(365,Inf]","(365,Inf]","(180,365]","(365,Inf]"
1836,closed,kevinsawicki,employee,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
1835,closed,kevinsawicki,employee,benogle,volunter,290,4,290,0,0,"(180,365]","(180,365]",NA,NA
1834,closed,gjtorikian,employee,probablycorey,employee,31,11,31,0,0,"(30,180]","(30,180]",NA,NA
1831,closed,nathansobo,employee,nathansobo,employee,33,3,33,0,0,"(30,180]","(30,180]",NA,NA
1830,closed,izuzak,employee,probablycorey,employee,32,2,32,0,0,"(30,180]","(30,180]",NA,NA
1829,closed,izuzak,employee,kevinsawicki,employee,13,0,null,null,null,"(1,30]",NA,NA,NA
1828,closed,izuzak,employee,probablycorey,employee,49,0,null,null,null,"(30,180]",NA,NA,NA
1825,closed,jonmagic,employee,jonmagic,employee,706,3,1423,54,772,"(365,Inf]","(365,Inf]","(30,180]","(365,Inf]"
1823,closed,nathansobo,employee,stale[bot],bot,1163,4,1459,0,296,"(365,Inf]","(365,Inf]",NA,"(180,365]"
1816,closed,kevinsawicki,employee,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
1814,closed,kevinsawicki,employee,kevinsawicki,employee,45,81,106,0,61,"(30,180]","(30,180]",NA,"(30,180]"
1813,closed,kevinsawicki,employee,kevinsawicki,employee,213,2,213,0,0,"(180,365]","(180,365]",NA,NA
1812,closed,keithduncan,employee,mnquintana,volunter,445,9,410,34,0,"(365,Inf]","(365,Inf]","(30,180]",NA
1810,closed,izuzak,employee,nathansobo,employee,0,2,0,0,0,NA,NA,NA,NA
1809,closed,keithduncan,employee,keithduncan,employee,35,5,35,0,0,"(30,180]","(30,180]",NA,NA
1808,closed,izuzak,employee,kevinsawicki,employee,35,0,null,null,null,"(30,180]",NA,NA,NA
1807,closed,izuzak,employee,damieng,volunter,1047,15,1344,39,336,"(365,Inf]","(365,Inf]","(30,180]","(180,365]"
1806,closed,izuzak,employee,kevinsawicki,employee,213,35,1441,22,1250,"(180,365]","(365,Inf]","(1,30]","(365,Inf]"
1805,closed,izuzak,employee,zcbenz,employee,77,3,3,74,0,"(30,180]","(1,30]","(30,180]",NA
1802,closed,probablycorey,employee,probablycorey,employee,56,1,0,56,0,"(30,180]",NA,"(30,180]",NA
1801,closed,izuzak,employee,izuzak,employee,321,1,0,321,0,"(180,365]",NA,"(180,365]",NA
1800,closed,kevinsawicki,employee,nathansobo,employee,298,8,298,0,0,"(180,365]","(180,365]",NA,NA
1798,closed,nathansobo,employee,stale[bot],bot,1520,2,365,1140,14,"(365,Inf]","(180,365]","(365,Inf]","(1,30]"
1797,closed,kevinsawicki,employee,kevinsawicki,employee,220,1,0,220,0,"(180,365]",NA,"(180,365]",NA
1794,closed,izuzak,employee,izuzak,employee,6,7,1485,0,1479,"(1,30]","(365,Inf]",NA,"(365,Inf]"
1793,closed,izuzak,employee,zcbenz,employee,1,2,0,1,0,"(0,1]",NA,"(0,1]",NA
1792,closed,izuzak,employee,izuzak,employee,347,3,21,325,0,"(180,365]","(1,30]","(180,365]",NA
1791,closed,probablycorey,employee,probablycorey,employee,53,2,0,48,5,"(30,180]",NA,"(30,180]","(1,30]"
1790,closed,izuzak,employee,benogle,volunter,120,19,1415,0,1296,"(30,180]","(365,Inf]",NA,"(365,Inf]"
1788,closed,izuzak,employee,zcbenz,employee,0,4,0,0,0,NA,NA,NA,NA
1787,closed,izuzak,employee,kevinsawicki,employee,24,2,13,4,6,"(1,30]","(1,30]","(1,30]","(1,30]"
1785,closed,jglovier,employee,jglovier,employee,0,1,0,0,0,NA,NA,NA,NA
1784,closed,jglovier,employee,kevinsawicki,employee,1,1,0,1,0,"(0,1]",NA,"(0,1]",NA
1783,closed,izuzak,employee,benogle,volunter,572,59,1475,8,910,"(365,Inf]","(365,Inf]","(1,30]","(365,Inf]"
1782,closed,izuzak,employee,probablycorey,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
1780,closed,nathansobo,employee,thomasjo,volunter,388,2,388,0,0,"(365,Inf]","(365,Inf]",NA,NA
1779,closed,izuzak,employee,zcbenz,employee,16,0,null,null,null,"(1,30]",NA,NA,NA
1778,closed,nathansobo,employee,stale[bot],bot,1524,2,365,1145,14,"(365,Inf]","(180,365]","(365,Inf]","(1,30]"
1776,closed,nathansobo,employee,nathansobo,employee,3,4,3,0,0,"(1,30]","(1,30]",NA,NA
1770,closed,nathansobo,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
1767,closed,izuzak,employee,izuzak,employee,69,2,20,48,0,"(30,180]","(1,30]","(30,180]",NA
1766,open,izuzak,employee,null,volunter,null,62,1183,125,null,NA,"(365,Inf]","(30,180]",NA
1765,closed,izuzak,employee,izuzak,employee,5,1,0,5,0,"(1,30]",NA,"(1,30]",NA
1764,closed,izuzak,employee,zcbenz,employee,1,2,1,0,0,"(0,1]","(0,1]",NA,NA
1763,closed,nathansobo,employee,stale[bot],bot,1179,51,1156,318,296,"(365,Inf]","(365,Inf]","(180,365]","(180,365]"
1759,closed,kevinsawicki,employee,kevinsawicki,employee,265,2,0,265,0,"(180,365]",NA,"(180,365]",NA
1758,closed,nathansobo,employee,kevinsawicki,employee,21,2,21,0,0,"(1,30]","(1,30]",NA,NA
1755,closed,izuzak,employee,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
1754,closed,izuzak,employee,izuzak,employee,102,7,101,0,0,"(30,180]","(30,180]",NA,NA
