id, state, user_opened, employee_open, user_closed, employee_closed, days_opened, number_of_comments, days_between_first_and_last_comment, days_first_comment_after_creation, days_last_comment_before_closed
12861,closed,prettydiff,volunter,50Wliu,volunter,0,2,548,0,548
12860,closed,boutell,volunter,stale[bot],bot,385,3,559,6,180
12859,closed,tenaciousRas,volunter,stale[bot],bot,498,1,0,484,14
12858,closed,kparekh01,volunter,50Wliu,volunter,0,2,548,0,548
12857,closed,RichardJECooke,volunter,stale[bot],bot,383,5,562,0,180
12854,closed,AwesomeMinecrafter94,volunter,damieng,volunter,32,17,546,1,516
12853,closed,DataTriny,volunter,50Wliu,volunter,0,2,549,0,549
12852,closed,martinreus,volunter,50Wliu,volunter,0,2,549,0,549
12850,closed,guyru,volunter,stale[bot],bot,379,2,194,365,180
12849,closed,lazytyper,volunter,mnquintana,volunter,0,3,549,0,549
12848,closed,alvarolm,volunter,stale[bot],bot,450,6,435,1,14
12847,closed,jasmo2,volunter,50Wliu,volunter,0,2,549,0,549
12846,closed,miparnisari,volunter,damieng,volunter,0,4,549,0,549
12845,closed,vtambourine,volunter,stale[bot],bot,379,2,194,365,180
12844,closed,ghost,volunter,50Wliu,volunter,0,2,549,0,549
12842,closed,RafalMusali,volunter,mnquintana,volunter,0,3,550,0,550
12840,closed,ramolec,volunter,Ben3eeE,volunter,15,3,534,15,534
16949,closed,flypaper0,volunter,rsese,employee,0,1,0,0,0
16948,open,PoignardAzur,volunter,null,volunter,null,1,0,0,null
16947,closed,EHProgHat,volunter,EHProgHat,volunter,8,7,7,0,0
16946,closed,HaullingLlama,volunter,rsese,employee,2,4,1,0,0
16945,closed,lbunge,volunter,lbunge,volunter,0,2,0,0,0
16941,closed,capouch,volunter,rsese,employee,0,2,0,0,0
16939,closed,linjialiang,volunter,rsese,employee,0,1,0,0,0
16938,closed,CleverSource,volunter,Arcanemagus,volunter,0,1,0,0,0
16937,closed,p0lm,volunter,rsese,employee,0,2,0,0,0
16935,closed,eltoncyc,volunter,rsese,employee,0,1,0,0,0
16934,closed,revelt,volunter,rsese,employee,0,2,0,0,0
16933,open,Mootly,volunter,null,volunter,null,1,0,0,null
16932,open,TimvdLippe,volunter,null,volunter,null,1,0,1,null
16931,closed,GHardman,volunter,Arcanemagus,volunter,0,1,0,0,0
16928,closed,AldoAbdn,volunter,Arcanemagus,volunter,0,1,0,0,0
16927,closed,edarblanco,volunter,Arcanemagus,volunter,16,3,16,0,0
16925,closed,nukeop,volunter,rsese,employee,2,2,0,2,0
16924,closed,xuan18,volunter,Arcanemagus,volunter,0,2,0,0,0
16923,closed,matheusmbs,volunter,rsese,employee,0,1,0,0,0
16920,closed,NeelPi,volunter,rsese,employee,0,1,0,0,0
16919,closed,gabrielbouleau,volunter,rsese,employee,0,5,14,0,14
12835,closed,adbailey4,volunter,50Wliu,volunter,0,2,551,0,551
12832,closed,cyphunk,volunter,as-cii,employee,230,19,548,0,317
12830,closed,jacobmischka,volunter,50Wliu,volunter,0,4,551,0,551
12828,closed,joedots,volunter,50Wliu,volunter,0,2,551,0,551
12826,closed,iLucasLiu,volunter,50Wliu,volunter,0,2,551,0,551
12820,closed,guywald1,volunter,50Wliu,volunter,0,1,0,552,552
12819,closed,guywald1,volunter,50Wliu,volunter,0,1,0,552,552
12816,closed,peteburch223,volunter,50Wliu,volunter,0,2,552,0,552
12815,closed,ethanjyx,volunter,50Wliu,volunter,0,2,552,0,552
12813,closed,zmingxie,volunter,50Wliu,volunter,0,2,553,0,553
12811,closed,yingw787,volunter,damieng,volunter,55,10,551,0,496
12805,closed,bmharsha,volunter,stale[bot],bot,385,3,194,371,180
12803,closed,Jiafan,volunter,50Wliu,volunter,0,2,553,0,553
12802,closed,DanielGH,volunter,DanielGH,volunter,0,2,553,0,553
12800,closed,boekhold,volunter,boekhold,volunter,0,14,547,0,547
12797,closed,ewhitebloom,volunter,50Wliu,volunter,0,2,553,0,553
12796,closed,devios1,volunter,50Wliu,volunter,0,2,553,0,553
12795,closed,sarahsalder,volunter,50Wliu,volunter,0,2,554,0,554
12792,closed,littlebeandog,volunter,50Wliu,volunter,0,2,554,0,554
12791,closed,AaronMulgrew,volunter,AaronMulgrew,volunter,0,2,554,0,554
12790,closed,etav,volunter,Ben3eeE,volunter,13,10,122,0,108
12789,closed,flkt-crnpio,volunter,50Wliu,volunter,0,2,554,0,554
12788,closed,Hinsteny,volunter,50Wliu,volunter,0,2,554,0,554
12787,closed,Tenbetter,volunter,Tenbetter,volunter,0,2,555,0,555
12785,closed,tenaciousRas,volunter,stale[bot],bot,379,2,194,365,180
12784,closed,tenaciousRas,volunter,50Wliu,volunter,79,7,553,0,473
12781,closed,Ryan1729,volunter,50Wliu,volunter,0,2,555,0,555
12779,closed,thedaniel,volunter,stale[bot],bot,379,7,559,0,180
12778,closed,MattMS,volunter,50Wliu,volunter,0,3,555,0,555
12777,closed,Aakash30Sethiya,volunter,50Wliu,volunter,80,5,554,0,474
12776,closed,Turecky,volunter,thomasjo,volunter,0,2,555,0,555
12775,closed,tenaciousRas,volunter,50Wliu,volunter,0,3,555,0,555
12774,closed,dronzer92,volunter,thomasjo,volunter,0,3,555,0,555
12773,closed,kSakthiraj,volunter,thomasjo,volunter,0,2,555,0,555
12772,closed,jrajav,volunter,thomasjo,volunter,0,2,555,0,555
12771,closed,Krands,volunter,50Wliu,volunter,0,4,556,0,556
12770,closed,youurayy,volunter,youurayy,volunter,0,2,556,0,556
12769,closed,voytovichs,volunter,voytovichs,volunter,0,3,556,0,556
12766,closed,guyskk,volunter,50Wliu,volunter,0,9,556,0,556
12764,closed,stuart-williams,volunter,stuart-williams,volunter,0,2,558,0,558
12763,closed,viktak,volunter,viktak,volunter,0,3,558,0,557
12758,closed,Risengan,volunter,50Wliu,volunter,0,2,559,0,559
12757,closed,jakeoung,volunter,50Wliu,volunter,0,2,559,0,559
12756,closed,KTakahiro1729,volunter,stale[bot],bot,379,2,194,365,180
12755,closed,erdii,volunter,thomasjo,volunter,0,2,559,0,559
12752,closed,RonItelman,volunter,stale[bot],bot,379,3,559,0,180
12751,closed,funilrys,volunter,stale[bot],bot,495,6,480,0,14
12749,closed,LeoWang1991,volunter,LeoWang1991,volunter,0,4,560,0,559
12747,closed,mhbeary,volunter,50Wliu,volunter,0,2,560,0,560
12746,closed,IvanLeonenko,volunter,50Wliu,volunter,0,2,560,0,560
12744,closed,rumkin,volunter,50Wliu,volunter,474,7,474,0,0
12743,closed,dudektria,volunter,thomasjo,volunter,0,2,560,0,560
12742,open,rogerfc,volunter,null,volunter,null,3,585,18,null
12741,closed,AbhigyanPal,volunter,50Wliu,volunter,1,7,560,0,559
12740,closed,AbhigyanPal,volunter,AbhigyanPal,volunter,0,1,0,560,560
12738,closed,kevin-jj,volunter,50Wliu,volunter,0,2,560,0,560
12737,closed,b-ars07,volunter,thomasjo,volunter,0,3,560,0,560
12736,closed,neilwilliams36,volunter,damieng,volunter,7,8,520,0,513
12735,closed,weijarz,volunter,stale[bot],bot,405,4,576,10,181
12732,open,ChrisChiera,volunter,null,volunter,null,1,0,8,null
12731,closed,corbin-michael,volunter,50Wliu,volunter,0,2,561,0,561
12729,closed,Bentipa,volunter,50Wliu,volunter,0,2,561,0,561
12728,closed,zertosh,volunter,maxbrunsfeld,employee,2,4,560,1,559
12727,closed,kellyselden,volunter,50Wliu,volunter,0,2,562,0,562
12726,closed,claydiffrient,volunter,50Wliu,volunter,0,4,562,0,562
12725,closed,dev169,volunter,50Wliu,volunter,0,2,562,0,562
12724,closed,ma11hew28,volunter,lee-dohm,employee,0,2,562,0,562
12723,closed,rlam3,volunter,50Wliu,volunter,0,2,562,0,562
12722,closed,lukebarton,volunter,stale[bot],bot,379,2,85,365,71
12721,closed,alexmoore,volunter,50Wliu,volunter,0,3,562,0,562
12720,closed,antoniaslam,volunter,50Wliu,volunter,0,4,562,0,562
12719,closed,nixpulvis,volunter,damieng,volunter,10,1,0,562,552
12718,closed,chrisfilo,volunter,iolsen,employee,2,4,563,0,560
12717,closed,vantezzen,volunter,50Wliu,volunter,0,2,563,0,563
12716,closed,codexetreme,volunter,stale[bot],bot,509,12,489,6,14
12714,open,zhuochun,volunter,null,volunter,null,1,0,365,null
12712,closed,Alhadis,volunter,Alhadis,volunter,381,6,545,16,180
12710,closed,jiapei100,volunter,50Wliu,volunter,0,2,564,0,564
12709,closed,JiayangShen,volunter,50Wliu,volunter,1,9,563,0,561
12708,open,Ingramz,volunter,null,volunter,null,1,0,365,null
12707,closed,lednhatkhanh,volunter,thomasjo,volunter,0,2,564,0,564
12706,closed,Dan9er,volunter,50Wliu,volunter,0,2,565,0,565
12705,closed,lpanebr,volunter,damieng,volunter,11,5,549,11,549
12704,closed,joepuzzo,volunter,50Wliu,volunter,1,6,565,0,563
12703,closed,ridgeworks,volunter,thomasjo,volunter,0,2,564,0,564
12702,closed,pfitzseb,volunter,stale[bot],bot,379,7,559,0,180
12701,closed,ftechiesnitin,volunter,50Wliu,volunter,0,2,565,0,565
12700,closed,ilyahal,volunter,50Wliu,volunter,0,2,565,0,565
12699,closed,IronTony,volunter,50Wliu,volunter,0,2,565,0,565
12698,closed,lifeiscontent,volunter,50Wliu,volunter,0,2,565,0,565
12693,closed,amilajack,volunter,thomasjo,volunter,1,3,565,1,565
12692,closed,phpanteon,volunter,stale[bot],bot,432,2,194,418,180
12691,closed,lokesh1729,volunter,iolsen,employee,0,2,567,0,567
12690,closed,Moeriki,volunter,as-cii,employee,247,21,562,0,315
12688,closed,nicomf1982,volunter,50Wliu,volunter,0,2,568,0,568
12687,closed,maycolur7,volunter,50Wliu,volunter,0,2,568,0,568
12686,closed,eddiemonge,volunter,eddiemonge,volunter,0,2,568,0,568
12685,closed,xucaen,volunter,50Wliu,volunter,0,7,568,0,567
12684,closed,xucaen,volunter,50Wliu,volunter,2,3,566,1,566
12683,closed,daniboyg,volunter,damieng,volunter,0,5,568,0,568
12682,closed,Damaged-Organic,volunter,50Wliu,volunter,0,3,565,0,565
12681,closed,ma11hew28,volunter,50Wliu,volunter,0,4,568,0,568
12680,closed,ma11hew28,volunter,50Wliu,volunter,0,6,568,0,568
12679,closed,khalibloo,volunter,lee-dohm,employee,6,7,568,0,562
12678,closed,LIyoai,volunter,thomasjo,volunter,0,4,568,0,568
12677,closed,Download,volunter,Download,volunter,378,6,197,365,183
12676,closed,louisrubet,volunter,iolsen,employee,0,4,568,0,568
12675,closed,vamshi9,volunter,50Wliu,volunter,27,3,503,27,503
12668,closed,jdzrtz,volunter,50Wliu,volunter,0,2,569,0,569
12667,closed,xpol,volunter,damieng,volunter,0,5,569,0,569
12666,closed,QiiSyhx,volunter,thomasjo,volunter,0,4,570,0,570
12665,closed,50Wliu,volunter,thomasjo,volunter,0,2,570,0,570
12664,closed,50Wliu,volunter,nathansobo,employee,0,2,570,0,569
12663,closed,designofhumanity,volunter,50Wliu,volunter,0,2,570,0,570
12662,closed,gandm,volunter,gandm,volunter,138,11,568,0,429
12660,closed,shoesforindustry,volunter,50Wliu,volunter,23,3,550,15,542
12658,closed,alex,volunter,iolsen,employee,5,2,569,1,565
12657,closed,yDeepak1889,volunter,iolsen,employee,2,5,571,0,568
12656,closed,greghuc,volunter,lee-dohm,employee,2,6,571,0,569
12655,closed,pflannery,volunter,stale[bot],bot,467,4,366,87,14
12654,closed,matthewwithanm,volunter,nathansobo,employee,2,1,0,572,569
12652,closed,50Wliu,volunter,nathansobo,employee,342,3,539,27,225
12651,closed,danilogcarolino,volunter,iolsen,employee,0,2,572,0,572
12650,closed,matthewwithanm,volunter,nathansobo,employee,11,2,561,11,561
12649,closed,lednhatkhanh,volunter,lee-dohm,employee,0,2,572,0,572
12648,closed,LukeDavitt,volunter,50Wliu,volunter,0,2,572,0,572
12647,closed,KruzpeJJ,volunter,50Wliu,volunter,0,2,572,0,572
12644,closed,Kongdy,volunter,lee-dohm,employee,0,9,558,0,558
12642,closed,damieng,volunter,damieng,volunter,0,1,0,573,573
12641,closed,nickpunt,volunter,50Wliu,volunter,0,2,573,0,573
12640,closed,Sean104,volunter,50Wliu,volunter,0,2,573,0,573
12639,closed,ChrisChiera,volunter,thomasjo,volunter,6,9,566,6,566
12638,closed,tyrsius,volunter,stale[bot],bot,394,7,573,0,180
12637,closed,Kongdy,volunter,50Wliu,volunter,0,2,573,0,573
12636,closed,orschiro,volunter,50Wliu,volunter,0,3,573,0,573
12635,closed,blokeley,volunter,50Wliu,volunter,0,2,573,0,573
12634,closed,iphoneintosh,volunter,50Wliu,volunter,254,47,563,5,315
12633,closed,Nokel81,volunter,50Wliu,volunter,5,4,568,5,568
12632,closed,jackalcooper,volunter,50Wliu,volunter,0,2,573,0,573
12631,closed,abe33,volunter,abe33,volunter,0,4,573,0,573
12630,closed,fcharlie,volunter,50Wliu,volunter,19,15,563,10,554
12629,closed,int3h,volunter,stale[bot],bot,379,2,202,365,188
12628,closed,Marqin,volunter,50Wliu,volunter,0,8,567,0,567
12627,closed,ffxsam,volunter,50Wliu,volunter,0,3,573,0,573
12626,closed,dodwmd,volunter,50Wliu,volunter,0,3,574,0,573
12625,closed,ghost,volunter,mnquintana,volunter,0,3,574,0,574
12624,closed,int3h,volunter,Ben3eeE,volunter,424,8,572,32,180
12623,closed,citylims,volunter,citylims,volunter,0,2,574,0,574
12622,closed,Ben3eeE,volunter,Ben3eeE,volunter,420,3,572,28,180
12621,open,jholewinski,volunter,null,volunter,null,3,207,140,null
12620,closed,ErraticFox,volunter,50Wliu,volunter,0,2,574,0,574
12618,closed,hpt8592pro,volunter,50Wliu,volunter,0,3,574,0,574
12617,closed,ZiPengYe,volunter,stale[bot],bot,387,3,559,8,180
12615,closed,KlarY,volunter,50Wliu,volunter,0,2,574,0,574
12614,closed,AgentME,volunter,Ben3eeE,volunter,28,2,546,28,546
12613,closed,northamerican,volunter,lee-dohm,employee,8,7,569,5,566
12612,closed,UziTech,volunter,maxbrunsfeld,employee,83,3,573,0,490
12611,closed,alt-123,volunter,Ben3eeE,volunter,28,2,546,28,546
12609,closed,jaranta,volunter,thomasjo,volunter,0,2,576,0,576
12608,closed,sompylasar,volunter,damieng,volunter,1,12,576,0,575
12607,closed,rugk,volunter,damieng,volunter,59,4,575,0,516
12606,closed,debute,volunter,Ben3eeE,volunter,34,9,573,1,540
12604,closed,nicolasesprit,volunter,50Wliu,volunter,0,2,576,0,576
12603,open,esemeniuc,volunter,null,volunter,null,13,435,2,null
12602,closed,krishnaTORQUE,volunter,thomasjo,volunter,0,4,577,0,577
12601,closed,rlee287,volunter,rlee287,volunter,32,5,577,0,545
12600,closed,barreeeiroo,volunter,50Wliu,volunter,0,2,578,0,578
12599,closed,anothergituser,volunter,50Wliu,volunter,0,3,578,0,578
12598,closed,ownsideup,volunter,50Wliu,volunter,0,2,578,0,578
12597,closed,stevenxiao,volunter,50Wliu,volunter,0,2,578,0,578
12596,closed,talkaminker,volunter,50Wliu,volunter,0,2,578,0,578
12595,closed,ghost,volunter,null,volunter,0,1,0,579,579
12594,closed,raghumaddali,volunter,50Wliu,volunter,0,3,579,0,579
12592,closed,DevDorrejo,volunter,50Wliu,volunter,0,2,579,0,579
12591,closed,jaromero,volunter,as-cii,employee,4,11,578,1,574
12590,closed,designofhumanity,volunter,50Wliu,volunter,0,2,579,0,579
12588,closed,peteringram0,volunter,50Wliu,volunter,0,2,580,0,579
12587,closed,Arcanemagus,volunter,as-cii,employee,0,6,580,0,579
12586,closed,orochies,volunter,50Wliu,volunter,3,5,578,1,576
12584,closed,kaitlynmoney,volunter,50Wliu,volunter,0,2,580,0,580
12583,closed,wluu,volunter,lee-dohm,employee,0,2,580,0,580
12582,closed,bmhkim,volunter,stale[bot],bot,384,3,572,2,189
12579,closed,laubstein,volunter,50Wliu,volunter,0,3,580,0,580
12578,closed,damieneskimo,volunter,50Wliu,volunter,0,2,580,0,580
12577,open,AttilaSATAN,volunter,null,volunter,null,1,0,82,null
12575,closed,reznord,volunter,maxbrunsfeld,employee,28,15,580,0,551
12574,closed,RJ-Russell,volunter,RJ-Russell,volunter,0,2,581,0,581
12571,closed,gandm,volunter,as-cii,employee,0,7,581,0,581
12570,closed,james-noaa,volunter,50Wliu,volunter,0,7,580,0,580
12569,closed,ablakely,volunter,paulcbetts,volunter,7,4,581,0,574
12568,closed,xXXIMMATTHEWXXx,volunter,50Wliu,volunter,0,2,581,0,581
12567,closed,xXXIMMATTHEWXXx,volunter,50Wliu,volunter,0,2,581,0,581
12563,closed,elasti-eduardm,volunter,thomasjo,volunter,0,4,582,0,582
12561,closed,seajean,volunter,50Wliu,volunter,0,2,581,0,581
12558,closed,Deephakkrishna,volunter,50Wliu,volunter,19,7,581,1,563
12557,closed,elasti-eduardm,volunter,50Wliu,volunter,0,5,582,0,582
12556,closed,elasti-eduardm,volunter,elasti-eduardm,volunter,0,1,0,583,583
12554,closed,ashish28ranjan,volunter,50Wliu,volunter,0,2,582,0,582
12552,closed,adamreisnz,volunter,as-cii,employee,0,4,583,0,583
12549,closed,capouch,volunter,as-cii,employee,0,12,583,0,582
12548,closed,misaghshakeri,volunter,stale[bot],bot,379,2,212,365,198
12547,closed,technoweenie,volunter,50Wliu,volunter,0,2,583,0,583
12544,closed,ev1stensberg,volunter,50Wliu,volunter,0,3,583,0,583
12543,closed,briandk,volunter,briandk,volunter,2,2,581,2,581
12541,closed,panovr,volunter,50Wliu,volunter,0,2,584,0,584
12539,closed,lierdakil,volunter,lierdakil,volunter,54,2,583,0,529
12538,closed,rsandeep15,volunter,50Wliu,volunter,0,2,584,0,584
12537,closed,Mottie,volunter,Mottie,volunter,0,2,585,0,585
12536,closed,chmac,volunter,stale[bot],bot,381,2,212,367,198
12534,closed,NicoHood,volunter,50Wliu,volunter,1,5,586,0,584
16917,closed,KTSamy,volunter,rsese,employee,0,1,0,0,0
16916,closed,KTSamy,volunter,rsese,employee,0,2,0,0,0
16913,closed,SmallPierce,volunter,rsese,employee,0,1,0,0,0
16912,closed,revelt,volunter,50Wliu,volunter,0,2,1,0,1
16911,open,sgehrman,volunter,null,volunter,null,1,0,0,null
16910,closed,t9md,volunter,maxbrunsfeld,employee,0,2,0,0,0
16909,closed,sozkaynak,volunter,rsese,employee,0,1,0,0,0
16908,closed,Matows,volunter,Arcanemagus,volunter,3,4,2,0,0
16907,open,danilosampaio,volunter,null,volunter,null,4,1,0,null
16905,closed,odil-io,volunter,rsese,employee,0,2,0,0,0
16904,open,ariasuni,volunter,null,volunter,null,1,0,37,null
16903,closed,skylerlee,volunter,50Wliu,volunter,0,4,0,0,0
16902,closed,SumNeuron,volunter,Ben3eeE,volunter,0,5,2,0,2
16901,closed,why168,volunter,Arcanemagus,volunter,0,1,0,0,0
16900,open,matthewwithanm,volunter,null,volunter,null,4,33,4,null
16899,closed,eltoncyc,volunter,rsese,employee,0,1,0,0,0
16898,closed,joshvera,employee,rsese,employee,0,1,0,0,0
16897,closed,abhishekBM4576,volunter,rsese,employee,0,1,0,0,0
16896,closed,abhishekBM4576,volunter,abhishekBM4576,volunter,0,0,null,null,null
16895,closed,theGABS,volunter,rsese,employee,0,1,0,0,0
16894,closed,JarekMaz,volunter,rsese,employee,0,1,0,0,0
16893,closed,DanielaSofia,volunter,rsese,employee,0,1,0,0,0
16892,open,phant0mnyc,volunter,null,volunter,null,19,65,0,null
16891,open,crimeangothic,volunter,null,volunter,null,0,null,null,null
16890,closed,iamacat-meow,volunter,rsese,employee,0,6,0,0,0
16889,open,50Wliu,volunter,as-cii,employee,null,7,14,0,null
16888,open,BoykoAlex,volunter,null,volunter,null,11,14,0,null
12533,closed,matthew-brett,volunter,50Wliu,volunter,11,3,578,7,574
12531,closed,ghost,volunter,stale[bot],bot,403,13,580,2,180
12528,closed,mangecoeur,volunter,as-cii,employee,89,1,0,585,495
12527,closed,maxferrario-msf,volunter,damieng,volunter,69,8,522,1,453
12526,closed,beingmrkenny,volunter,beingmrkenny,volunter,0,2,587,0,587
12525,closed,yumoose,volunter,yumoose,volunter,0,1,0,587,587
12524,closed,manulaiko,volunter,stale[bot],bot,397,6,578,2,183
12523,closed,dkp-123,volunter,mnquintana,volunter,0,2,587,0,587
12520,closed,invious,volunter,stale[bot],bot,422,3,559,42,180
12519,closed,bergerd1,volunter,damieng,volunter,0,21,546,0,546
12518,closed,kmck,volunter,kmck,volunter,1,3,587,0,586
12517,closed,arghav,volunter,arghav,volunter,0,3,588,0,587
12516,closed,tomasx,volunter,damieng,volunter,89,3,584,1,497
12512,closed,lerhum,volunter,50Wliu,volunter,0,3,588,0,587
12511,closed,AppIns,volunter,thomasjo,volunter,0,2,588,0,588
12510,closed,slypiggies,volunter,thomasjo,volunter,0,2,588,0,588
12508,open,sijpkes,volunter,null,volunter,null,30,579,1,null
12507,closed,Dowwie,volunter,50Wliu,volunter,385,8,579,2,197
12506,closed,weenzeel,volunter,50Wliu,volunter,1,4,589,0,587
12504,closed,sompylasar,volunter,50Wliu,volunter,43,30,579,8,545
12503,closed,legendtang,volunter,legendtang,volunter,0,3,590,0,590
12500,closed,xav,volunter,50Wliu,volunter,0,2,590,0,590
12499,closed,alrz,volunter,alrz,volunter,0,1,0,591,591
12498,closed,SzabZol,volunter,Ben3eeE,volunter,581,11,576,5,0
12497,closed,FezVrasta,volunter,stale[bot],bot,412,16,591,0,180
12496,closed,emersion,volunter,stale[bot],bot,386,2,212,372,198
12495,closed,tomasx,volunter,maxbrunsfeld,employee,140,29,534,0,393
12494,closed,elisax,volunter,elisax,volunter,0,1,0,591,591
12493,closed,ronaldhb,volunter,50Wliu,volunter,0,2,590,0,590
12492,closed,jatinrajani,volunter,50Wliu,volunter,0,2,590,0,590
12491,closed,brianbier,volunter,50Wliu,volunter,1,2,590,1,590
12490,closed,sebastien-gallet,volunter,50Wliu,volunter,6,3,592,0,585
12489,closed,donhuvy,volunter,50Wliu,volunter,1,3,592,0,590
12488,closed,amirarsalan,volunter,damieng,volunter,4,2,587,4,587
12487,closed,fiando,volunter,fiando,volunter,0,3,591,0,591
12485,closed,nlacombe42,volunter,50Wliu,volunter,7,10,593,0,585
12484,closed,DamnedScholar,volunter,stale[bot],bot,388,2,212,374,198
12483,closed,willlma,volunter,stale[bot],bot,429,10,600,8,180
12481,closed,zdroid,volunter,zdroid,volunter,0,3,593,0,593
12480,closed,Urm3l,volunter,50Wliu,volunter,0,5,593,0,593
12479,closed,3noch,volunter,50Wliu,volunter,0,2,593,0,593
12478,closed,nicholas-c,volunter,Ben3eeE,volunter,87,4,505,87,505
12477,closed,ansmonjol,volunter,50Wliu,volunter,0,6,594,0,593
12476,closed,n3ph7hy5,volunter,50Wliu,volunter,0,3,594,0,593
12475,closed,syedbaqarrizvi,volunter,50Wliu,volunter,0,2,594,0,593
12474,closed,plats1,volunter,stale[bot],bot,425,6,605,0,180
12473,closed,jtheletter,volunter,jtheletter,volunter,3,2,590,3,590
12472,open,ValisVeckers,volunter,null,volunter,null,4,104,375,null
12471,closed,jtheletter,volunter,jtheletter,volunter,5,3,588,5,588
12470,closed,jtheletter,volunter,50Wliu,volunter,0,3,594,0,594
12468,closed,ghost,volunter,50Wliu,volunter,0,2,594,0,594
12467,closed,favour-nerrise,volunter,50Wliu,volunter,0,2,594,0,594
12466,open,mikeerickson,volunter,null,volunter,null,11,302,0,null
12465,closed,PaulRps,volunter,50Wliu,volunter,118,6,591,0,472
12462,closed,alvamartin,volunter,stale[bot],bot,403,5,563,24,184
12461,closed,thomascothran,volunter,lee-dohm,employee,3,15,589,0,585
12460,closed,mikeerickson,volunter,50Wliu,volunter,0,3,594,0,594
12459,closed,adidas791,volunter,50Wliu,volunter,0,3,595,0,594
12458,open,spAnser,volunter,stale[bot],bot,null,3,389,0,null
12457,closed,orrbarkat,volunter,50Wliu,volunter,0,2,595,0,595
12456,closed,tikiatua,volunter,tikiatua,volunter,0,3,595,0,595
12455,closed,nikolay,volunter,50Wliu,volunter,0,2,595,0,595
12454,open,Ben3eeE,volunter,null,volunter,null,2,0,0,null
12453,closed,GavinSawyer,volunter,GavinSawyer,volunter,0,2,595,0,595
12452,open,swrobel,volunter,null,volunter,null,3,370,15,null
12451,closed,50Wliu,volunter,maxbrunsfeld,employee,0,2,594,0,594
12450,closed,bailuding,volunter,stale[bot],bot,572,9,426,132,14
12449,closed,nathansobo,employee,stale[bot],bot,391,3,589,0,198
12447,closed,KRobs,volunter,50Wliu,volunter,0,2,596,0,596
12446,closed,retriku,volunter,50Wliu,volunter,0,2,596,0,596
12444,closed,aruseni,volunter,stale[bot],bot,391,9,641,0,250
12443,closed,talisk,volunter,50Wliu,volunter,0,2,596,0,596
12442,closed,g-borgulya,volunter,50Wliu,volunter,0,2,596,0,596
12441,closed,jgebhardt,volunter,nathansobo,employee,0,3,596,0,595
12438,closed,harrisong,volunter,50Wliu,volunter,0,2,596,0,596
12437,closed,ghost,volunter,50Wliu,volunter,0,2,597,0,597
12435,closed,njleonzhang,volunter,50Wliu,volunter,0,2,597,0,597
12433,closed,annnfrann,volunter,50Wliu,volunter,0,2,597,0,597
12432,closed,greencopper,volunter,mnquintana,volunter,0,3,598,0,598
12431,closed,poci-hu,volunter,50Wliu,volunter,0,2,598,0,598
12430,closed,poci-hu,volunter,thomasjo,volunter,0,3,598,0,598
12429,closed,greencopper,volunter,50Wliu,volunter,0,5,598,0,598
12428,closed,greencopper,volunter,50Wliu,volunter,0,2,598,0,598
12427,closed,kevinzhow,volunter,50Wliu,volunter,0,2,598,0,598
12425,open,drosehn,volunter,null,volunter,null,3,366,25,null
12424,closed,VirtualAirwaves,volunter,50Wliu,volunter,0,2,598,0,598
12423,closed,VirtualAirwaves,volunter,50Wliu,volunter,0,1,0,598,598
12422,closed,VirtualAirwaves,volunter,50Wliu,volunter,30,8,597,0,567
12421,closed,fchristant,volunter,stale[bot],bot,618,3,365,238,14
12420,closed,Algram,volunter,Algram,volunter,0,3,598,0,598
12419,closed,ghost,volunter,null,volunter,20,9,598,0,578
12418,closed,theonlygusti,volunter,iolsen,employee,57,8,597,0,541
12417,closed,mykiimike,volunter,50Wliu,volunter,0,2,599,0,599
12416,closed,creativefull,volunter,50Wliu,volunter,0,2,599,0,599
12414,closed,yingw787,volunter,stale[bot],bot,395,4,593,0,198
12413,closed,remexre,volunter,50Wliu,volunter,0,2,600,0,600
12412,closed,Pandapm,volunter,50Wliu,volunter,0,2,600,0,600
12411,closed,vdun,volunter,mnquintana,volunter,0,2,600,0,600
12408,closed,AgentME,volunter,50Wliu,volunter,0,2,600,0,600
12407,closed,Edenhofer,volunter,Edenhofer,volunter,330,4,265,330,265
12406,closed,idoo,volunter,50Wliu,volunter,0,2,601,0,601
12405,closed,lusineterpetrosyan,volunter,50Wliu,volunter,0,2,601,0,601
12403,closed,whizkydee,volunter,lee-dohm,employee,10,5,596,0,586
12402,closed,nguyenbathanh,volunter,stale[bot],bot,460,5,639,0,180
12401,closed,pangqingyuan1991,volunter,50Wliu,volunter,2,4,599,2,599
12400,closed,syed-hateem,volunter,50Wliu,volunter,0,2,601,0,601
12399,closed,v3ss0n,volunter,50Wliu,volunter,2,4,599,2,599
12398,closed,v3ss0n,volunter,50Wliu,volunter,2,3,599,2,599
12392,closed,Crayder,volunter,50Wliu,volunter,0,2,602,0,602
12391,closed,baz8080,volunter,maxbrunsfeld,employee,127,5,600,0,472
12389,closed,sneakypete81,volunter,stale[bot],bot,397,2,212,383,198
12388,closed,SpikePy,volunter,stale[bot],bot,398,2,212,384,198
12387,closed,kalmecak,volunter,stale[bot],bot,440,8,620,0,180
12386,closed,ricardograca,volunter,50Wliu,volunter,2,16,602,0,601
12385,closed,KonradHoeffner,volunter,50Wliu,volunter,0,3,603,0,603
12384,closed,cristian-sima,volunter,cristian-sima,volunter,0,4,603,0,603
