id, state, user_opened, employee_open, user_closed, employee_closed, days_opened, number_of_comments, days_between_first_and_last_comment, days_first_comment_after_creation, days_last_comment_before_closed
1289,open,PinoEire,volunter,null,volunter,null,3,10,2,null
1288,closed,technoweenie,volunter,technoweenie,volunter,3,5,3,0,0
1287,closed,greggman,volunter,greggman,volunter,0,8,0,0,0
1284,closed,Danand,volunter,technoweenie,volunter,4,5,4,0,0
1283,open,frasercobb,volunter,null,volunter,null,4,30,3,null
1275,closed,BenjaminSchumann,volunter,BenjaminSchumann,volunter,0,1,0,0,0
1272,closed,ttaylorr,employee,ttaylorr,employee,35,1,0,35,0
1270,open,Gustra,volunter,null,volunter,null,4,15,0,null
1268,closed,zayednetad,volunter,technoweenie,volunter,0,1,0,0,0
1264,closed,MikeNwin,employee,technoweenie,volunter,1,4,0,0,0
1263,closed,jhuynh-safe,volunter,sinbad,volunter,1,5,34,0,33
1261,open,Felina-Lain,volunter,null,volunter,null,4,0,1,null
1254,open,technoweenie,volunter,null,volunter,null,0,null,null,null
1251,closed,dipnlik,volunter,technoweenie,volunter,7,1,0,2,5
1249,closed,dipnlik,volunter,technoweenie,volunter,69,6,3,65,0
1246,closed,mjwitte32,volunter,mjwitte32,volunter,0,5,1,0,0
1245,open,tconkling,volunter,null,volunter,null,6,173,0,null
1244,open,rjbell4,volunter,null,volunter,null,4,309,0,null
1242,closed,Buzz2000,volunter,technoweenie,volunter,0,1,0,0,0
1241,closed,brucemetallians,volunter,technoweenie,volunter,0,0,null,null,null
1240,closed,brucemetallians,volunter,technoweenie,volunter,0,0,null,null,null
1239,closed,VincentSit,volunter,VincentSit,volunter,1,2,0,0,0
1238,closed,JoabMendes,volunter,technoweenie,volunter,429,8,417,0,11
1237,closed,ryan-williams,volunter,ryan-williams,volunter,0,2,0,0,0
1235,closed,ryan-williams,volunter,ryan-williams,volunter,0,3,0,0,0
1233,open,braoru,volunter,null,volunter,null,5,251,0,null
1232,closed,vlsd,volunter,vlsd,volunter,0,10,0,0,0
1231,closed,javabrett,volunter,ttaylorr,employee,690,2,684,5,0
1230,closed,mabead,volunter,mabead,volunter,718,13,717,0,0
1227,closed,hhedeshiangogo,volunter,hhedeshiangogo,volunter,54,4,55,0,0
1224,open,technoweenie,volunter,null,volunter,null,2,0,0,null
1221,closed,jean-christophe-manciot,volunter,jean-christophe-manciot,volunter,0,7,0,0,0
1220,closed,JonasT,volunter,technoweenie,volunter,1,7,235,0,234
1219,closed,ignatenkobrain,volunter,technoweenie,volunter,5,3,5,0,0
1218,closed,zzcoder,volunter,technoweenie,volunter,1,3,1,0,0
1216,open,sophana,volunter,null,volunter,null,1,0,0,null
1214,open,scott-plutovr,volunter,null,volunter,null,5,0,0,null
1211,open,ljbade,volunter,null,volunter,null,5,2,0,null
1210,open,javabrett,volunter,null,volunter,null,1,0,0,null
1207,open,devharsh,volunter,null,volunter,null,9,490,0,null
1205,closed,kpkrishnamoorthy,volunter,kpkrishnamoorthy,volunter,1,3,1,0,0
1204,closed,domoritz,volunter,domoritz,volunter,5,8,5,0,0
1202,closed,javabrett,volunter,technoweenie,volunter,14,3,6,0,7
1201,open,javabrett,volunter,null,volunter,null,2,0,6,null
1199,closed,asfarley,volunter,technoweenie,volunter,0,1,0,0,0
1197,closed,larsxschneider,volunter,larsxschneider,volunter,0,0,null,null,null
1195,closed,jeffeb3,volunter,sinbad,volunter,6,7,2,0,4
1192,open,javabrett,volunter,null,volunter,null,1,0,0,null
1190,open,SeanHayes,volunter,null,volunter,null,3,0,0,null
1189,open,shoelzer,volunter,null,volunter,null,18,671,0,null
1188,closed,show0k,volunter,technoweenie,volunter,0,3,0,0,0
1187,closed,rmpaul,volunter,technoweenie,volunter,4,3,4,0,0
1184,closed,Zitrax,volunter,Zitrax,volunter,0,2,0,0,0
1183,closed,javabrett,volunter,technoweenie,volunter,113,4,2,0,110
2852,closed,ArtyMcLabin,volunter,ttaylorr,employee,6,8,37,4,35
2848,closed,xoob,volunter,larsxschneider,volunter,78,14,78,0,0
2845,closed,pauljohn32,volunter,ttaylorr,employee,2,3,1,0,0
2844,closed,macfisher,volunter,macfisher,volunter,2,3,0,2,0
2842,open,jmenashe,volunter,ttaylorr,employee,null,6,13,12,null
2841,closed,steveh84,volunter,ttaylorr,employee,6,4,6,0,0
2840,closed,MrDoowie,volunter,ttaylorr,employee,99,8,92,6,0
2839,closed,packoman,volunter,ttaylorr,employee,6,5,102,0,95
2838,closed,creste,volunter,creste,volunter,1,4,66,1,66
2837,closed,torfl,volunter,ttaylorr,employee,7,1,0,7,0
2836,closed,kervin521,volunter,ttaylorr,employee,7,1,0,7,0
2835,closed,canyou2014,volunter,ttaylorr,employee,7,1,0,7,0
2834,open,gst,volunter,null,volunter,null,1,0,8,null
2833,closed,gst,volunter,gst,volunter,55,18,47,8,0
2832,closed,samskiter,volunter,ttaylorr,employee,9,3,0,9,0
2827,closed,yfronto,volunter,ttaylorr,employee,1,2,0,0,1
2826,open,timor-raiman,volunter,null,volunter,null,1,0,0,null
2825,open,yodovicz,volunter,null,volunter,null,4,12,1,null
2824,closed,herman-chen,volunter,ttaylorr,employee,1,1,0,1,0
2822,closed,Bengt,volunter,ttaylorr,employee,0,1,0,0,0
1181,closed,bettinardi,volunter,technoweenie,volunter,4,20,415,0,411
1175,closed,donnib,volunter,donnib,volunter,0,1,0,0,0
1174,closed,sinbad,volunter,sinbad,volunter,0,2,0,0,0
1172,closed,larsxschneider,volunter,sinbad,volunter,83,13,731,2,650
1171,open,RagtagShawn,volunter,null,volunter,null,2,0,0,null
1169,closed,graingert,volunter,technoweenie,volunter,0,1,0,0,0
1167,open,sgoo,volunter,null,volunter,null,3,0,0,null
1166,closed,grwhumphries,volunter,technoweenie,volunter,0,2,0,0,0
1165,open,rrost,volunter,null,volunter,null,8,2,0,null
1164,open,technoweenie,volunter,null,volunter,null,0,null,null,null
1163,closed,PickySalamander,volunter,PickySalamander,volunter,0,2,0,0,0
1161,closed,sophana,volunter,technoweenie,volunter,0,9,0,0,0
1159,closed,woopla,volunter,sinbad,volunter,9,5,6,0,1
1157,closed,micahwalter,volunter,technoweenie,volunter,0,3,0,0,0
1156,open,tpdownes,volunter,null,volunter,null,22,1,0,null
1155,closed,larsxschneider,volunter,sinbad,volunter,6,1,0,0,6
1153,closed,larsxschneider,volunter,technoweenie,volunter,0,1,0,0,0
1152,closed,svermeulen,volunter,technoweenie,volunter,0,2,0,0,0
1151,closed,StefanLundmark,volunter,StefanLundmark,volunter,22,12,21,0,0
1150,closed,pascalberger,volunter,pascalberger,volunter,0,3,0,0,0
1148,open,ivotron,volunter,null,volunter,null,5,0,0,null
1142,closed,hbons,volunter,technoweenie,volunter,0,3,0,0,0
1140,closed,technoweenie,volunter,technoweenie,volunter,112,1,0,112,0
1139,open,DuLerWeil,volunter,null,volunter,null,4,23,0,null
1138,closed,javabrett,volunter,javabrett,volunter,5,2,0,5,0
1137,closed,Felk,volunter,sinbad,volunter,2,1,0,2,0
1132,closed,mstrap,volunter,technoweenie,volunter,3,1,0,0,3
1131,open,FeodorFitsner,volunter,null,volunter,null,8,43,0,null
1129,open,jdschw,volunter,null,volunter,null,3,0,0,null
1126,closed,technoweenie,volunter,technoweenie,volunter,0,1,0,0,0
1125,closed,csmager,volunter,technoweenie,volunter,127,2,127,0,0
1124,closed,AdamCanady,volunter,AdamCanady,volunter,0,4,0,0,0
1123,closed,PickySalamander,volunter,PickySalamander,volunter,0,2,0,0,0
1121,closed,rjbell4,volunter,sinbad,volunter,63,17,1,0,62
1120,closed,technoweenie,volunter,sschuberth,volunter,263,13,263,0,0
1116,closed,TruJosh,volunter,technoweenie,volunter,48,2,48,0,0
1114,closed,prashantakerkar,volunter,ttaylorr,employee,661,34,660,1,0
1113,open,andyvn22,volunter,null,volunter,null,10,692,1,null
1112,closed,jean-christophe-manciot,volunter,technoweenie,volunter,4,13,1,3,0
1111,open,jean-christophe-manciot,volunter,null,volunter,null,7,3,1,null
1110,closed,disturbio,volunter,disturbio,volunter,8,14,4,4,0
1108,closed,sschuberth,volunter,sschuberth,volunter,5,10,6,0,1
1101,open,limor-gs,volunter,null,volunter,null,23,596,0,null
1100,closed,epriestley,volunter,sinbad,volunter,10,10,14,7,11
1099,open,epriestley,volunter,null,volunter,null,6,559,0,null
1098,open,sinbad,volunter,null,volunter,null,0,null,null,null
1097,closed,prashantakerkar,volunter,sinbad,volunter,1,4,1,0,0
1095,open,epriestley,volunter,null,volunter,null,2,1,0,null
1092,closed,anatolyborodin,volunter,technoweenie,volunter,0,2,0,0,0
1090,closed,lbergelson,volunter,sinbad,volunter,4,11,8,3,6
1089,closed,ygoe,volunter,technoweenie,volunter,0,7,127,0,127
1088,open,epriestley,volunter,null,volunter,null,3,9,1,null
1086,open,technoweenie,volunter,null,volunter,null,0,null,null,null
1077,open,larsxschneider,volunter,null,volunter,null,4,81,0,null
1075,closed,javabrett,volunter,javabrett,volunter,20,6,18,2,0
1074,closed,javabrett,volunter,javabrett,volunter,31,12,14,16,0
1073,closed,chriskinsman,volunter,technoweenie,volunter,0,7,708,0,708
1072,closed,sh2ka,volunter,technoweenie,volunter,3,1,0,0,3
1069,closed,technoweenie,volunter,technoweenie,volunter,679,0,null,null,null
1068,closed,mponce1,volunter,mponce1,volunter,0,17,0,0,0
1066,open,blasto333,volunter,null,volunter,null,5,70,0,null
1065,closed,mnonnenm,volunter,technoweenie,volunter,0,1,0,0,0
1064,closed,bunkymunky92,volunter,rubyist,employee,0,0,null,null,null
1063,closed,relet,volunter,technoweenie,volunter,5,7,755,0,750
1062,closed,englercj,volunter,englercj,volunter,0,2,0,0,0
1061,open,tvandijck,volunter,null,volunter,null,1,0,0,null
1059,closed,sinbad,volunter,ttaylorr,employee,774,4,774,0,0
1057,closed,dnewmarch,volunter,sinbad,volunter,19,16,19,0,0
1056,closed,cmaumet,volunter,ttaylorr,employee,127,7,126,0,0
1055,open,rjbell4,volunter,ttaylorr,employee,null,13,805,0,null
1053,open,rubyist,employee,null,volunter,null,1,0,1,null
1052,closed,technoweenie,volunter,technoweenie,volunter,0,1,0,0,0
1050,closed,tpdownes,volunter,technoweenie,volunter,37,7,37,0,0
1049,closed,panamafrancis,volunter,technoweenie,volunter,0,1,0,0,0
1047,closed,scooterman,volunter,scooterman,volunter,5,18,38,0,33
1046,closed,szigetics,volunter,ttaylorr,employee,781,2,781,0,0
1044,open,gully,volunter,technoweenie,volunter,null,17,816,0,null
1043,closed,TheYokai,volunter,technoweenie,volunter,39,3,34,0,4
1041,closed,panjandrum,volunter,technoweenie,volunter,39,3,0,0,39
1035,closed,akhyansh13,volunter,akhyansh13,volunter,0,1,0,0,0
1034,closed,miumok98,volunter,technoweenie,volunter,0,0,null,null,null
1033,closed,miumok98,volunter,technoweenie,volunter,0,1,0,0,0
1032,closed,unixnewbie,volunter,ttaylorr,employee,134,3,125,8,0
1031,closed,perrette,volunter,perrette,volunter,0,3,0,0,0
1029,closed,technoweenie,volunter,technoweenie,volunter,8,1,0,8,0
1022,closed,Mais316,volunter,technoweenie,volunter,9,4,0,0,8
1021,closed,jacobmischka,volunter,technoweenie,volunter,1,6,1,0,0
1020,closed,kilianc,volunter,technoweenie,volunter,0,4,0,0,0
1018,closed,rjbell4,volunter,technoweenie,volunter,3,3,2,0,0
1015,closed,jroelofs,volunter,jroelofs,volunter,0,3,0,0,0
1014,closed,sinbad,volunter,ttaylorr,employee,788,5,787,1,0
1013,closed,vtchalakov,volunter,technoweenie,volunter,241,4,577,0,336
1011,closed,Theologie,volunter,ttaylorr,employee,789,20,789,0,0
1010,closed,igormq,volunter,technoweenie,volunter,15,9,15,0,0
1009,open,TimMensch,volunter,null,volunter,null,6,113,0,null
1005,closed,rlaakkol,volunter,rlaakkol,volunter,2,6,0,0,0
1004,closed,jarshwah,volunter,jarshwah,volunter,668,4,668,0,0
1003,closed,ericlaw1979,volunter,technoweenie,volunter,49,4,49,0,0
1002,closed,kilianc,volunter,ttaylorr,employee,782,19,781,0,0
1001,closed,Mais316,volunter,ttaylorr,employee,794,4,794,0,0
1000,closed,ygorlazaro,volunter,ttaylorr,employee,794,3,794,0,0
998,closed,cloud-rocket,volunter,technoweenie,volunter,209,7,208,0,0
997,closed,cjbottaro,volunter,cjbottaro,volunter,22,11,0,22,0
996,closed,rlaakkol,volunter,technoweenie,volunter,7,5,7,0,0
995,closed,whitty,volunter,andyneff,volunter,136,6,128,8,0
994,closed,glebkuznetsov,volunter,glebkuznetsov,volunter,0,8,181,0,181
993,open,WillHipschman,volunter,null,volunter,null,3,2,0,null
992,closed,PCRTM,volunter,technoweenie,volunter,0,1,0,0,0
991,closed,PCRTM,volunter,technoweenie,volunter,91,5,91,0,0
987,closed,Scratch-net,volunter,ttaylorr,employee,318,9,308,10,0
986,closed,ashenkin,volunter,technoweenie,volunter,23,11,619,0,595
985,closed,terion-name,volunter,ttaylorr,employee,140,10,140,0,0
984,closed,daniel-dressler,volunter,technoweenie,volunter,1,3,1,0,0
983,closed,bcdonadio,volunter,bcdonadio,volunter,2,14,91,1,89
982,open,ramv-dailymotion,volunter,null,volunter,null,1,0,94,null
979,closed,raffomania,volunter,raffomania,volunter,0,3,0,0,0
978,closed,dkoudela,volunter,dkoudela,volunter,34,11,34,0,0
973,closed,sgoo,volunter,technoweenie,volunter,0,1,0,0,0
970,closed,adcloeshelle,volunter,technoweenie,volunter,2,4,2,0,0
968,closed,jlewin,volunter,technoweenie,volunter,2,2,1,1,0
967,closed,technoweenie,volunter,technoweenie,volunter,3,1,0,3,0
961,closed,adeptofvoltron,volunter,technoweenie,volunter,7,2,0,0,7
960,closed,DarkShear,volunter,technoweenie,volunter,7,3,7,0,0
959,closed,stoneStyle,volunter,technoweenie,volunter,5,2,2,0,2
958,closed,ygorlazaro,volunter,technoweenie,volunter,8,3,7,0,0
957,closed,Klipi,volunter,ttaylorr,employee,777,9,804,27,54
956,closed,prdx,volunter,technoweenie,volunter,8,6,11,0,3
955,closed,dkoudela,volunter,dkoudela,volunter,5,5,5,0,0
954,closed,bertalanimre,volunter,technoweenie,volunter,9,2,9,0,0
953,open,wmwv,volunter,null,volunter,null,5,342,8,null
951,closed,dbiner,volunter,technoweenie,volunter,10,9,119,1,110
950,closed,nkoterba,volunter,nkoterba,volunter,0,2,0,0,0
948,closed,Cthutu,volunter,technoweenie,volunter,11,1,0,10,1
947,open,i59,volunter,null,volunter,null,3,96,1,null
946,closed,gunawishky,volunter,technoweenie,volunter,0,0,null,null,null
945,closed,sinbad,volunter,technoweenie,volunter,7,0,null,null,null
944,closed,dennisroche,volunter,technoweenie,volunter,14,9,89,0,75
943,open,parejkoj,volunter,null,volunter,null,17,595,0,null
942,closed,KOLANICH,volunter,technoweenie,volunter,15,6,15,0,0
941,closed,sinkingpoint,volunter,technoweenie,volunter,15,5,15,0,0
940,closed,dkoudela,volunter,dkoudela,volunter,4,4,4,0,0
938,closed,cjs,employee,technoweenie,volunter,21,2,16,0,4
937,open,pmacey,volunter,null,volunter,null,11,114,0,null
936,closed,SkizzlePig,volunter,SkizzlePig,volunter,1,2,1,1,1
935,closed,JTLR,volunter,ttaylorr,employee,822,6,822,0,0
934,closed,EvilOfGlass,volunter,technoweenie,volunter,21,2,21,0,0
932,closed,Rudy-Tmc,volunter,technoweenie,volunter,0,4,0,0,0
931,closed,larsxschneider,volunter,ttaylorr,employee,324,27,423,0,99
930,closed,cmaumet,volunter,technoweenie,volunter,216,20,553,0,337
928,closed,technoweenie,volunter,technoweenie,volunter,30,1,0,30,0
926,closed,antero10,volunter,technoweenie,volunter,26,2,25,1,0
925,open,burlen,volunter,null,volunter,null,7,234,1,null
924,closed,vielmetti,volunter,technoweenie,volunter,28,5,10,0,17
923,closed,Gfurst,volunter,technoweenie,volunter,0,3,0,0,0
922,closed,panjandrum,volunter,technoweenie,volunter,29,2,29,0,0
921,closed,jpicau,volunter,jpicau,volunter,12,3,12,0,0
920,closed,xkentr,volunter,ttaylorr,employee,833,5,833,0,0
919,closed,SlowhandFastfeet,volunter,SlowhandFastfeet,volunter,0,6,0,0,0
917,closed,msc-,volunter,technoweenie,volunter,133,1,0,133,0
916,closed,ADormant,volunter,technoweenie,volunter,7,1,0,7,0
915,closed,asottile,volunter,asottile,volunter,561,3,561,0,0
914,closed,asottile,volunter,asottile,volunter,561,2,560,1,0
913,closed,asottile,volunter,ttaylorr,employee,492,3,490,1,0
912,open,AndrewJDR,volunter,null,volunter,null,5,179,0,null
911,closed,jplu,volunter,technoweenie,volunter,45,49,689,1,645
910,closed,hh123okbb,volunter,hh123okbb,volunter,446,16,854,0,407
908,closed,KingScooty,volunter,technoweenie,volunter,46,31,160,3,117
906,closed,pascalberger,volunter,andyneff,volunter,142,34,571,0,429
905,open,exalted,volunter,null,volunter,null,9,19,2,null
904,closed,lbergelson,volunter,technoweenie,volunter,49,14,49,2,2
903,closed,explodecomputer,volunter,technoweenie,volunter,2,10,795,0,793
902,open,RagtagShawn,volunter,null,volunter,null,6,871,2,null
901,closed,brabil,volunter,technoweenie,volunter,50,1,0,3,47
899,closed,brynn-mahsman,volunter,technoweenie,volunter,625,10,327,1,296
898,closed,carsten-AEI,volunter,ttaylorr,employee,853,6,848,5,0
897,closed,DarkShear,volunter,technoweenie,volunter,147,1,0,147,0
896,closed,cpaulik,volunter,technoweenie,volunter,147,3,138,9,0
895,closed,jamesford42,volunter,ttaylorr,employee,854,3,853,0,0
894,closed,larsxschneider,volunter,larsxschneider,volunter,1,2,0,1,0
893,closed,ARaqeeb,volunter,ttaylorr,employee,813,6,9,0,804
892,closed,jleppert,volunter,jleppert,volunter,0,7,620,0,620
890,closed,stemid,volunter,ttaylorr,employee,215,3,150,65,0
889,closed,nicolehu15,volunter,technoweenie,volunter,0,1,0,0,0
888,closed,pditommaso,volunter,technoweenie,volunter,0,1,0,0,0
887,closed,pditommaso,volunter,ttaylorr,employee,216,6,216,0,0
886,closed,crydalch,volunter,technoweenie,volunter,158,2,151,7,0
885,open,msp-abc,volunter,null,volunter,null,8,356,0,null
884,closed,shuhrat,volunter,ttaylorr,employee,865,8,865,0,0
881,closed,mnot,volunter,technoweenie,volunter,64,3,0,0,64
880,closed,pokehanai,volunter,technoweenie,volunter,17,10,58,0,40
2819,closed,sachnk,volunter,ttaylorr,employee,0,3,0,0,0
2818,closed,gitsnippet,volunter,ttaylorr,employee,89,3,13,0,74
2817,closed,emablekos,volunter,emablekos,volunter,74,1,0,1,73
2816,closed,sotbl,volunter,ttaylorr,employee,2,3,2,2,2
2814,closed,nickproud,volunter,ttaylorr,employee,0,2,0,0,0
2813,closed,xkrys,volunter,ttaylorr,employee,0,2,2,0,2
2812,closed,TiGRoNdev,volunter,ttaylorr,employee,2,1,0,2,0
2808,closed,djranch,volunter,ttaylorr,employee,0,2,0,4,4
2805,closed,larsxschneider,volunter,technoweenie,volunter,0,3,0,0,0
2804,closed,wnoguchi,volunter,sschuberth,volunter,55,7,50,4,0
2802,closed,bitinn,volunter,ttaylorr,employee,69,10,59,9,0
2801,closed,SamiSamoiel,volunter,ttaylorr,employee,13,5,2,11,0
2798,closed,larsxschneider,volunter,ttaylorr,employee,69,3,13,0,56
2792,closed,larsxschneider,volunter,ttaylorr,employee,0,2,0,0,0
2791,closed,matthiasroder,volunter,ttaylorr,employee,16,6,16,0,0
2787,closed,swaingyanranjan,volunter,ttaylorr,employee,0,4,3,0,3
878,open,tpdownes,volunter,null,volunter,null,21,79,0,null
874,closed,joshterrill,volunter,technoweenie,volunter,0,1,0,0,0
873,closed,jleppert,volunter,technoweenie,volunter,1,4,1,0,0
872,closed,jleppert,volunter,technoweenie,volunter,0,0,null,null,null
871,closed,ghost,volunter,technoweenie,volunter,53,3,53,0,0
870,closed,larsxschneider,volunter,technoweenie,volunter,69,5,0,0,69
867,closed,strich,volunter,ttaylorr,employee,872,6,879,0,7
866,closed,dentuzhik,volunter,ttaylorr,employee,872,4,872,0,0
865,open,whitneyit,volunter,ttaylorr,employee,null,21,455,0,null
864,open,dentuzhik,volunter,null,volunter,null,6,887,0,null
859,closed,pearswj,volunter,pearswj,volunter,83,4,3,0,79
858,open,AndreTInfante,volunter,null,volunter,null,23,752,0,null
854,open,prudhomm,volunter,null,volunter,null,9,233,1,null
853,closed,pajapro,volunter,ttaylorr,employee,366,15,805,1,440
852,closed,edwinb24,volunter,ttaylorr,employee,877,5,875,2,0
849,closed,edwinb24,volunter,technoweenie,volunter,0,3,0,0,0
848,closed,technoweenie,volunter,ttaylorr,employee,791,0,null,null,null
847,closed,technoweenie,volunter,technoweenie,volunter,433,1,0,413,20
846,open,Mailbot,volunter,null,volunter,null,19,250,0,null
845,closed,dluksza,volunter,ttaylorr,employee,879,5,879,0,0
844,closed,technoweenie,volunter,technoweenie,volunter,150,12,54,96,0
841,closed,autious,volunter,technoweenie,volunter,175,1,0,175,0
840,closed,technoweenie,volunter,ttaylorr,employee,881,5,881,0,0
839,closed,technoweenie,volunter,ttaylorr,employee,626,0,null,null,null
836,closed,tampe125,volunter,tampe125,volunter,3,6,3,0,0
835,closed,ve3,volunter,ttaylorr,employee,873,2,870,2,0
834,closed,gurugray,volunter,ttaylorr,employee,629,4,629,0,0
833,closed,sepastian,volunter,sepastian,volunter,14,10,290,0,276
832,closed,dangold1138,volunter,ttaylorr,employee,875,13,875,0,0
829,closed,stolpeo,volunter,ttaylorr,employee,631,13,631,0,0
827,closed,AndrewJDR,volunter,AndrewJDR,volunter,8,2,7,0,0
826,closed,rBatt,volunter,ttaylorr,employee,877,14,877,0,0
825,closed,zite,volunter,ttaylorr,employee,877,1,0,0,877
824,closed,WillHipschman,volunter,ttaylorr,employee,633,2,633,0,0
823,closed,simwodb1,volunter,simwodb1,volunter,0,0,null,null,null
819,closed,shana,employee,sschuberth,volunter,412,4,412,0,0
817,closed,datalogics-bhaugen,volunter,ttaylorr,employee,637,6,637,0,0
815,closed,rBatt,volunter,technoweenie,volunter,0,19,0,0,0
814,closed,rasky,volunter,rasky,volunter,0,1,0,0,0
813,closed,rasky,volunter,ttaylorr,employee,884,3,884,0,0
811,closed,difro,volunter,ttaylorr,employee,884,5,884,0,0
810,open,bitshifter,volunter,null,volunter,null,3,692,0,null
809,closed,seymour1,volunter,technoweenie,volunter,0,3,0,0,0
808,closed,Leviathan1753,volunter,technoweenie,volunter,192,3,191,0,0
805,closed,hayesmaker,volunter,technoweenie,volunter,3,5,573,0,570
804,closed,benelot,volunter,technoweenie,volunter,4,1,0,0,4
802,open,AndrewJDR,volunter,null,volunter,null,11,642,0,null
800,closed,gogodave,volunter,technoweenie,volunter,12,14,20,0,8
799,closed,strich,volunter,strich,volunter,152,22,156,0,3
798,closed,boblaublaw,volunter,ttaylorr,employee,890,2,890,0,0
797,closed,boblaublaw,volunter,technoweenie,volunter,295,7,19,0,275
796,closed,sshillo,volunter,sshillo,volunter,0,2,0,0,0
794,closed,N-Coder,volunter,technoweenie,volunter,219,5,219,0,0
791,closed,exalted,volunter,technoweenie,volunter,0,3,42,0,42
789,closed,FeodorFitsner,volunter,technoweenie,volunter,7,3,7,0,0
787,closed,cjs,employee,technoweenie,volunter,296,6,1,0,295
785,closed,hellkama,volunter,technoweenie,volunter,0,2,729,0,729
782,open,beauhoyt,volunter,null,volunter,null,7,894,0,null
781,closed,technoweenie,volunter,technoweenie,volunter,25,5,22,2,0
780,closed,technoweenie,volunter,technoweenie,volunter,25,1,0,2,22
779,closed,technoweenie,volunter,ttaylorr,employee,650,10,646,3,0
778,closed,technoweenie,volunter,ttaylorr,employee,650,0,null,null,null
777,closed,technoweenie,volunter,technoweenie,volunter,299,1,0,299,0
774,closed,mbcraft,volunter,mbcraft,volunter,0,9,0,0,0
773,closed,megastep,volunter,technoweenie,volunter,0,7,0,0,0
766,closed,jwittner,volunter,technoweenie,volunter,301,16,926,0,624
759,closed,gogodave,volunter,technoweenie,volunter,303,2,1,0,301
758,closed,goncalossilva,volunter,technoweenie,volunter,203,2,203,0,0
757,closed,ytrezq,volunter,technoweenie,volunter,303,1,0,1,302
755,closed,technoweenie,volunter,technoweenie,volunter,34,1,0,34,0
754,closed,0xbadfca11,volunter,technoweenie,volunter,305,1,0,305,0
753,closed,krichter722,volunter,technoweenie,volunter,306,4,305,1,0
751,closed,krichter722,volunter,technoweenie,volunter,3,2,0,2,0
748,closed,szigetics,volunter,szigetics,volunter,2,2,2,0,0
747,closed,bozaro,volunter,technoweenie,volunter,307,4,307,0,0
746,closed,jtsadlerjr,volunter,technoweenie,volunter,307,3,11,0,295
745,closed,csrvermaak,volunter,csrvermaak,volunter,0,12,0,0,0
744,closed,petek,volunter,technoweenie,volunter,0,6,0,0,0
743,closed,anurse,volunter,anurse,volunter,12,4,12,0,0
741,closed,eddybox,volunter,technoweenie,volunter,308,10,4,0,303
740,closed,bunnybones1,volunter,bunnybones1,volunter,0,3,16,0,16
739,closed,hf2186,volunter,technoweenie,volunter,0,1,0,0,0
738,closed,WillHipschman,volunter,technoweenie,volunter,309,1,0,210,99
737,closed,lbergelson,volunter,lbergelson,volunter,22,15,22,0,0
736,closed,andyneff,volunter,technoweenie,volunter,309,8,308,1,0
733,closed,NiklasRosenstein,volunter,ttaylorr,employee,660,2,449,211,0
731,closed,andyneff,volunter,technoweenie,volunter,310,12,8,0,302
730,open,brianmingus,volunter,technoweenie,volunter,null,14,858,0,null
729,closed,brianmingus,volunter,technoweenie,volunter,10,8,10,0,0
728,closed,hf2186,volunter,hf2186,volunter,1,8,1,0,0
726,closed,PierreMardon,volunter,technoweenie,volunter,11,7,567,1,557
725,closed,swolfish,volunter,technoweenie,volunter,314,3,310,4,0
724,closed,tvandijck,volunter,technoweenie,volunter,314,17,0,0,313
723,closed,tvandijck,volunter,technoweenie,volunter,314,2,99,214,0
722,closed,jamestalmage,volunter,technoweenie,volunter,314,3,215,0,99
721,closed,megies,volunter,megies,volunter,1,13,1,0,0
720,closed,swolfish,volunter,technoweenie,volunter,315,6,314,0,0
719,closed,megies,volunter,technoweenie,volunter,193,10,189,0,3
717,closed,wkoszek,volunter,technoweenie,volunter,12,5,0,0,11
716,closed,Bam4d,volunter,Bam4d,volunter,0,8,215,0,214
712,closed,tim-lo,volunter,nuclearsandwich,volunter,0,7,126,0,126
709,closed,oyvindh,volunter,technoweenie,volunter,317,1,0,0,317
708,closed,benhumphreys,volunter,technoweenie,volunter,15,1,0,0,15
707,closed,matheussampaio,volunter,ttaylorr,employee,668,4,5,0,662
706,closed,maxogden,volunter,maxogden,volunter,0,3,0,0,0
705,closed,technoweenie,volunter,technoweenie,volunter,22,3,21,0,0
703,closed,linojon,volunter,technoweenie,volunter,318,1,0,218,99
701,closed,rcorre,volunter,rcorre,volunter,1,2,0,0,0
700,closed,shammellee,volunter,technoweenie,volunter,318,15,952,0,634
699,closed,kennethlimcp,volunter,kennethlimcp,volunter,128,3,0,2,126
698,closed,OptimisticMonkey,volunter,technoweenie,volunter,64,7,64,0,0
697,closed,pointcache,volunter,technoweenie,volunter,3,16,78,0,75
696,closed,zeldin,volunter,technoweenie,volunter,220,2,71,220,71
695,closed,AndrewJDR,volunter,technoweenie,volunter,321,11,647,10,336
694,closed,ooxi,volunter,technoweenie,volunter,221,1,0,221,0
693,closed,williamboman,volunter,technoweenie,volunter,221,1,0,221,0
688,closed,allejo,volunter,nuclearsandwich,volunter,0,8,147,0,147
687,closed,WillHipschman,volunter,technoweenie,volunter,222,1,0,222,0
683,closed,lbergelson,volunter,lbergelson,volunter,40,6,40,0,0
678,closed,alconost,volunter,technoweenie,volunter,330,5,27,0,303
673,closed,davidbernard04,volunter,rubyist,employee,12,7,5,0,7
672,closed,Aorjoa,volunter,technoweenie,volunter,335,13,536,0,201
